,att_cat,att_name,att_price,score
1039,family_friendly,half-day_trip_to_montmorency_falls_and_ste-anne-de-beaupré_from_quebec,57.5,0.5029046548030599
1314,recommended_experiences,niagara_falls_platinum_tour_from_toronto_with_cruise_and_lunch,149.0,0.48816804618256043
588,tours_&_sightseeing,niagara_on_the_lake_wine_tour_with_cheese_pairing,83.62,0.4810117117106763
1043,family_friendly,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,169.0,0.465161992076882
1511,recommended_experiences,little_italy_walking_food_tour_in_vancouver,73.0,0.4643526853439557
842,walking_&_biking_tours,small-group_quebec_city_food_tour,53.0,0.4609797359420396
0,featured_tours_and_tickets,vancouver_city_sightseeing_tour,80.0,0.4552576995835019
608,tours_&_sightseeing,toronto's_original_brunch_food_tour,99.0,0.45371149058971716
1108,family_friendly,kingston_discovery_sightseeing_cruise,39.55,0.4264621968206392
429,outdoor_activities,lake_louise_winterland_from_banff,99.0,0.4176198006693391
441,outdoor_activities,3_hour_banff_horseback_riding_adventures,170.1,0.40787655066244344
598,tours_&_sightseeing,"jasper_national_park_tour:_maligne_valley,_medicine_lake_and_spirit_island",72.45,0.40130034984002055
629,tours_&_sightseeing,vancouver_biking_and_hiking_tour_including_lunch,135.5,0.40071030367355004
757,tours_&_sightseeing,call_of_the_wild_atv_tour,156.45,0.3975297145654812
85,"cruises,_sailing_&_water_tours",victoria_whale_watching_tour_on_a_covered_vessel,122.0,0.38959844393595305
517,outdoor_activities,2_hour_ziplines_and_tree_course_adventure_from_mont-tremblant,42.4,0.3833621418851826
1044,family_friendly,niagara_on_the_lake_wine_tour_with_cheese_pairing,83.62,0.3748311639765915
1472,recommended_experiences,beyond_the_bagel:_montreal_jewish_food_walking_tour,85.0,0.3633677690343312
192,day_trips_&_excursions,luxury_niagara_falls_day_trip_from_toronto_with_cruise_and_lunch,169.0,0.35896391786344745
1316,recommended_experiences,niagara_on_the_lake_wine_tour_with_cheese_pairing,83.62,0.35561865886230737
1298,recommended_experiences,half-day_trip_to_montmorency_falls_and_ste-anne-de-beaupré_from_quebec,57.5,0.3538699256532492
518,outdoor_activities,full-day_mont-tremblant_rouge_river_rafting_tour_with_lunch,98.29,0.3508146077746313
646,tours_&_sightseeing,full-day_niagara_winery_tour_from_toronto,99.0,0.3419146040969438
1325,recommended_experiences,whale-watching_cruise_with_expert_naturalists,94.5,0.3368593281669486
261,"food,_wine_&_nightlife",small-group_quebec_city_food_tour,53.0,0.33354452501517046
1326,recommended_experiences,northern_lights_tour_from_yellowknife,100.0,0.321726937164411
30,"air,_helicopter_&_balloon_tours",seaplane_flight_to_vancouver_with_bus_tour_from_victoria,439.0,0.3106910374756353
100,"cruises,_sailing_&_water_tours",full-day_mont-tremblant_rouge_river_rafting_tour_with_lunch,98.29,0.31061748372623293
58,"cruises,_sailing_&_water_tours",quebec_city_historic_discoverers_cruise,44.83,0.29894779350244566
204,day_trips_&_excursions,luxury_niagara_falls_day_trip_from_toronto_with_cruise_and_lunch,169.0,0.28808406992433155
1150,multi-day_&_extended_tours,4-day_yukon_aurora_viewing_tour,702.45,0.2821889595822147
419,outdoor_activities,"jasper_national_park_tour:_maligne_valley,_medicine_lake_and_spirit_island",72.45,0.28180113235422566
579,tours_&_sightseeing,"best_of_niagara_falls_tour_from_niagara_falls,_ontario",158.0,0.27370212110624836
457,outdoor_activities,summer_tour:_banff_and_its_wildlife,74.55,0.266492596642731
1460,recommended_experiences,45-minute_beacon_hill_park_carriage_tour,165.0,0.2662094075245485
1305,recommended_experiences,whistler_small-group_day_trip_from_vancouver,145.0,0.2658048619028355
1289,recommended_experiences,quebec_city_walking_tour,30.99,0.2640666338069122
414,outdoor_activities,northern_lights_tour_from_yellowknife,100.0,0.2617721375236751
1101,family_friendly,full-day_mont-tremblant_rouge_river_rafting_tour_with_lunch,98.29,0.2587253135228568
908,walking_&_biking_tours,electric_bike_tour_of_quebec_city,85.0,0.25703883882189876
455,outdoor_activities,vancouver_biking_and_hiking_tour_including_lunch,135.5,0.2540966888458037
1073,family_friendly,4-day_yukon_aurora_viewing_tour,702.45,0.25226484851950093
1397,recommended_experiences,wild_current_canoe_adventure_at_pyramid_lake,120.0,0.25166905596635836
841,walking_&_biking_tours,quebec_city_walking_tour,30.99,0.24904080236222462
334,"food,_wine_&_nightlife",beyond_the_bagel:_montreal_jewish_food_walking_tour,85.0,0.24821325085161453
701,tours_&_sightseeing,small-group_capilano_suspension_bridge_and_vancouver_city_tour,200.0,0.2455224155051304
1293,recommended_experiences,small-group_quebec_city_food_tour,53.0,0.243669367420516
1169,luxury_&_special_occasions,niagara_on_the_lake_wine_tour_with_cheese_pairing,83.62,0.24302968683916557
144,cultural_&_theme_tours,6-hour_niagara_falls_canadian_side_evening_illuminations_tour,149.89,0.23614298360440958
1051,family_friendly,niagara_falls_helicopter_tour,145.0,0.23349892743692766
287,"food,_wine_&_nightlife",niagara-on-the-lake_wine_tour_with_lunch,114.99,0.23166979868683574
459,outdoor_activities,talking_trees_-_indigenous_walking_tour,40.0,0.2313601223175867
1311,recommended_experiences,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,169.0,0.2313110984562907
707,tours_&_sightseeing,seaplane_flight_to_vancouver_with_bus_tour_from_victoria,439.0,0.2312162112463683
47,"cruises,_sailing_&_water_tours",whale-watching_cruise_with_expert_naturalists,94.5,0.23114725460630356
1036,family_friendly,quebec_city_walking_tour,30.99,0.22758212448512377
1301,recommended_experiences,quebec_city_sightseeing_tour,42.0,0.226647007798996
1416,recommended_experiences,4-day_yukon_aurora_viewing_tour,702.45,0.22400794380493547
199,day_trips_&_excursions,niagara_on_the_lake_wine_tour_with_cheese_pairing,83.62,0.2216688052802398
843,walking_&_biking_tours,victoria_guided_food_and_history_tour,63.0,0.22078565747857748
1356,recommended_experiences,5.5-hour_jasper_wildlife_and_waterfalls_tour_with_maligne_lake_cruise_from_jasper,144.59,0.2175683094532658
1547,recommended_experiences,call_of_the_wild_atv_tour,156.45,0.2158236705447115
201,day_trips_&_excursions,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,157.07,0.21574480138763746
1172,luxury_&_special_occasions,niagara_falls_helicopter_tour,145.0,0.2153066214464345
591,tours_&_sightseeing,guided_tour_of_the_fairmont_le_château_frontenac_in_quebec_city,26.25,0.21439998528925014
628,tours_&_sightseeing,victoria_city_sightseeing_tour_with_craigdarroch_castle,47.25,0.2140755658466956
1315,recommended_experiences,niagara-on-the-lake_wine_tour_and_tastings_with_transport,40.0,0.20563505761327278
872,walking_&_biking_tours,talking_trees_-_indigenous_walking_tour,40.0,0.20285964263795925
1170,luxury_&_special_occasions,northern_lights_tour_from_yellowknife,100.0,0.20150899036560813
679,tours_&_sightseeing,ottawa_spring_tulip_festival_bike_tour,68.0,0.1955104630208525
424,outdoor_activities,niagara_falls_helicopter_tour,145.0,0.1881968391712791
1168,luxury_&_special_occasions,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,169.0,0.1865543782007374
596,tours_&_sightseeing,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,157.07,0.18510609122733626
1575,recommended_experiences,half-day_canadian_side_sightseeing_tour_of_niagara_falls_with_cruise_&_lunch,199.0,0.1837530326555662
375,"food,_wine_&_nightlife",all_star_wineries_of_kelowna_tour,166.95,0.1815989457391692
1095,family_friendly,ottawa_river_historic_sightseeing_cruise,28.0,0.1757191710664834
632,tours_&_sightseeing,niagara-on-the-lake_cycle_and_wine-tasting_tour_with_optional_two_course_lunch,77.98,0.17399665574661655
1104,family_friendly,boldt_castle_and_thousand_islands_helicopter_tour,172.84,0.17097831227474164
1331,recommended_experiences,evening_wildlife_safari,58.8,0.1704842128082362
342,"food,_wine_&_nightlife",pub_crawl_montreal,29.0,0.1664369967601872
122,cultural_&_theme_tours,quebec_city_walking_tour,30.99,0.1660340134373506
1323,recommended_experiences,guided_tour_of_the_fairmont_le_château_frontenac_in_quebec_city,26.25,0.16593077600929537
809,transfers_&_ground_transport,vancouver_aquabus_ferry_ticket,16.0,0.16421486903410137
1124,shore_excursions,skagway_shore_excursion:_full-day_tour_of_the_yukon,157.45,0.16148973494216837
5,featured_tours_and_tickets,niagara_falls_in_one_day:_deluxe_sightseeing_tour_of_american_and_canadian_sides,204.42,0.1612411498462267
1394,recommended_experiences,whistler_wilderness_snowmobile_run,208.96,0.15941830620655734
196,day_trips_&_excursions,half-day_trip_to_montmorency_falls_and_ste-anne-de-beaupré_from_quebec,57.5,0.1569311623101394
917,walking_&_biking_tours,ebike_tour,79.0,0.15657754404030746
265,"food,_wine_&_nightlife",niagara-on-the-lake_wine_tour_and_tastings_with_transport,40.0,0.15637959897691334
900,walking_&_biking_tours,downtown_toronto_bike_tour,84.75,0.15601558333869664
1319,recommended_experiences,vancouver_highlights_bike_tour,94.45,0.155344459247775
594,tours_&_sightseeing,northern_lights_tour_from_yellowknife,100.0,0.15220533391103674
1455,recommended_experiences,60-minute_deluxe_horse-drawn_carriage_tour,215.0,0.15128856974734287
135,cultural_&_theme_tours,quebec_city_historic_discoverers_cruise,44.83,0.15043009549345374
1097,family_friendly,interactive_pirate_cruise_from_granville_island,34.5,0.14715982683838402
1395,recommended_experiences,stanley_park_horse-drawn_tours,42.0,0.1469083146767313
80,"cruises,_sailing_&_water_tours",lady_muskoka_boat_cruise,42.94,0.14048220229119932
13,"air,_helicopter_&_balloon_tours",niagara_falls_helicopter_tour,145.0,0.14012003627119268
538,outdoor_activities,whistler_blackcomb_salmon_bake_dinner_and_atv_tour,183.75,0.13994581301027914
124,cultural_&_theme_tours,half-day_trip_to_montmorency_falls_and_ste-anne-de-beaupré_from_quebec,57.5,0.13895646479993382
580,tours_&_sightseeing,half-day_trip_to_montmorency_falls_and_ste-anne-de-beaupré_from_quebec,57.5,0.13858375775187562
1429,recommended_experiences,top_of_gowlland_tod_hike_in_victoria,86.0,0.13412526203523226
351,"food,_wine_&_nightlife",little_italy_walking_food_tour_in_vancouver,73.0,0.13370494976508773
337,"food,_wine_&_nightlife",calgary_food_walking_tour_-_calgary_farmers_market,69.29,0.13356834737941783
225,day_trips_&_excursions,full-day_niagara_winery_tour_from_toronto,99.0,0.13178379801968024
394,sightseeing_tickets_&_passes,butchart_gardens_tour_from_victoria,73.5,0.1316593258971259
640,tours_&_sightseeing,rockies_classic_4-day_summer_tour,687.0,0.1302386126010215
129,cultural_&_theme_tours,niagara_on_the_lake_wine_tour_with_cheese_pairing,83.62,0.12744392029416904
1551,recommended_experiences,quebec_city_shore_excursion:_grand_walking_tour_of_quebec_city,30.99,0.12743432203268085
730,tours_&_sightseeing,full-day_mont-tremblant_rouge_river_rafting_tour_with_lunch,98.29,0.1266963333455923
909,walking_&_biking_tours,old_montreal_ghost_walking_tour,25.0,0.12624275488385403
318,"food,_wine_&_nightlife",victoria_craft_brewery_tour_and_tastings,79.0,0.12604103875420636
31,"air,_helicopter_&_balloon_tours",vancouver_to_victoria_seaplane_flight,218.0,0.12559512812718363
49,"cruises,_sailing_&_water_tours","jasper_national_park_tour:_maligne_valley,_medicine_lake_and_spirit_island",72.45,0.12179609313226343
665,tours_&_sightseeing,laurentian_mountains_day_trip_from_montreal,100.0,0.11744326807928175
127,cultural_&_theme_tours,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,169.0,0.11381707362098213
601,tours_&_sightseeing,niagara_falls_helicopter_tour,145.0,0.1128423607391922
193,day_trips_&_excursions,vancouver_to_victoria_and_butchart_gardens_tour_by_bus,210.0,0.1124347533708304
35,"air,_helicopter_&_balloon_tours",boldt_castle_and_thousand_islands_helicopter_tour,172.84,0.11236648809291218
581,tours_&_sightseeing,butchart_gardens_tour_from_victoria,73.5,0.11156217353340718
573,tours_&_sightseeing,quebec_city_walking_tour,30.99,0.11004288276968942
1545,recommended_experiences,english_bay_jet_ski_tour_from_vancouver,155.68,0.10672403918978246
292,"food,_wine_&_nightlife",kelowna_or_west_kelowna_afternoon_sightseeing_wine_tour,98.95,0.10559662506091169
358,"food,_wine_&_nightlife",ile_d'orleans_food_tour,51.75,0.10525541539479974
710,tours_&_sightseeing,toronto_small-group_city_tour,168.37,0.10440954727667243
1300,recommended_experiences,butchart_gardens_tour_from_victoria,73.5,0.10420491306004284
717,tours_&_sightseeing,electric_bike_tour_of_quebec_city,85.0,0.1038736518258569
1303,recommended_experiences,victoria_guided_food_and_history_tour,63.0,0.10368990213328859
242,day_trips_&_excursions,4_hour_montreal_architecture_&_city_bike_tour_with_wine_or_beer,86.23,0.10228874450932753
963,water_sports,three_sisters_sea_kayaking_day_tour,136.85,0.10192205320981666
989,water_sports,full-day_mont-tremblant_rouge_river_rafting_tour_with_lunch,98.29,0.10143062042587621
131,cultural_&_theme_tours,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,157.07,0.1005937220581948
1369,recommended_experiences,niagara_falls_open-top_jet-boat_ride,79.04,0.10014940964496524
340,"food,_wine_&_nightlife",4_hour_montreal_architecture_&_city_bike_tour_with_wine_or_beer,86.23,0.09981652326079861
1288,recommended_experiences,vancouver_city_sightseeing_tour,80.0,0.09973694478411974
477,outdoor_activities,whistler_sasquatch_zipline,135.45,0.09918124225674395
597,tours_&_sightseeing,evening_wildlife_safari,58.8,0.09907439537956032
951,water_sports,niagara_falls_open-top_jet-boat_ride,79.04,0.09727759005449872
583,tours_&_sightseeing,toronto_city_hop-on_hop-off_tour,43.0,0.09678234131065885
1364,recommended_experiences,fine_dining_dinner_tour_in_whistler,131.24,0.09420120807723603
282,"food,_wine_&_nightlife",fine_dining_dinner_tour_in_whistler,131.24,0.09409454975336508
1330,recommended_experiences,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,157.07,0.09362764685753099
1509,recommended_experiences,mountain_explorer_atv_tour,103.95,0.09340745250324095
1513,recommended_experiences,interactive_pirate_cruise_from_granville_island,34.5,0.09233824747561233
575,tours_&_sightseeing,niagara_falls_canadian_side_tour_and_maid_of_the_mist_boat_ride,149.89,0.08968611943060203
955,water_sports,wild_current_canoe_adventure_at_pyramid_lake,120.0,0.08917227573864053
673,tours_&_sightseeing,pedicab_tour_from_victoria_cruise_ship_terminal,90.0,0.08911133710372918
1578,recommended_experiences,full-day_niagara_ice_wine_festival_tour_with_lunch_and_winery_visits,395.0,0.08852193740575925
272,"food,_wine_&_nightlife",niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,157.07,0.08825912102407506
274,"food,_wine_&_nightlife",vancouver_brewery_tour,83.99,0.0860834672001995
308,"food,_wine_&_nightlife",flavors_of_old_montreal_walking_tour,68.0,0.08395180017055275
848,walking_&_biking_tours,gastronomic_gastown_walking_tour,146.35,0.08213877028187175
739,tours_&_sightseeing,boldt_castle_and_thousand_islands_helicopter_tour,172.84,0.08198615882208267
280,"food,_wine_&_nightlife",small-group_gourmet_food_tour_in_vancouver,131.87,0.07928991828063513
865,walking_&_biking_tours,montmorency_falls_bike_tour_in_quebec,77.0,0.07928981053588503
616,tours_&_sightseeing,full-day_niagara_falls_tour_from_toronto,113.0,0.07909970390306074
128,cultural_&_theme_tours,small_group_excursion_of_quebec_city_montmorency_falls,35.0,0.07553663888959122
50,"cruises,_sailing_&_water_tours",victoria_whale_and_wildlife_cruise,151.2,0.07445511504553437
408,outdoor_activities,whistler_small-group_day_trip_from_vancouver,145.0,0.07434877995591371
1,featured_tours_and_tickets,vancouver_to_victoria_and_butchart_gardens_tour_by_bus,210.0,0.07412317142793111
676,tours_&_sightseeing,45-minute_beacon_hill_park_carriage_tour,165.0,0.07408701408554301
416,outdoor_activities,callaghan_valley_winter_snowmobile_tour,208.95,0.07273240219362564
126,cultural_&_theme_tours,victoria_guided_food_and_history_tour,63.0,0.07229834348911404
1285,recommended_experiences,walking_tour_of_old_montreal,29.5,0.07224304349612463
1413,recommended_experiences,niagara-on-the-lake_cycle_and_wine-tasting_tour_with_optional_two_course_lunch,77.98,0.07224028702626788
1072,family_friendly,rockies_classic_4-day_summer_tour,687.0,0.0719272077186615
587,tours_&_sightseeing,ultimate_toronto_tour,175.0,0.071905182895995
957,water_sports,victoria_whale_watch_tour,114.45,0.07063469271771909
1420,recommended_experiences,full-day_niagara_winery_tour_from_toronto,99.0,0.07023157471394487
1495,recommended_experiences,4_hour_montreal_architecture_&_city_bike_tour_with_wine_or_beer,86.23,0.07011579400123202
307,"food,_wine_&_nightlife",full-day_niagara_winery_tour_from_toronto,99.0,0.06911600352885605
703,tours_&_sightseeing,4_hour_montreal_architecture_&_city_bike_tour_with_wine_or_beer,86.23,0.06830964181909914
1438,recommended_experiences,banff_day_trip_from_calgary,238.35,0.06819167927519675
46,"cruises,_sailing_&_water_tours",niagara_falls_canadian_side_tour_and_maid_of_the_mist_boat_ride,149.89,0.06801513052342686
301,"food,_wine_&_nightlife",niagara-on-the-lake_cycle_and_wine-tasting_tour_with_optional_two_course_lunch,77.98,0.06575705196572394
447,outdoor_activities,whistler_wilderness_snowmobile_run,208.96,0.065686084090324
1112,family_friendly,quebec_city_shore_excursion:_grand_walking_tour_of_quebec_city,30.99,0.06556336281995881
262,"food,_wine_&_nightlife",victoria_guided_food_and_history_tour,63.0,0.06442944809116527
1053,family_friendly,toronto's_original_brunch_food_tour,99.0,0.06336495689635357
1294,recommended_experiences,vancouver_city_hop-on_hop-off_tour,31.2,0.06310251762129472
800,tours_&_sightseeing,bowen_island_dinner_and_zodiac_tour,135.45,0.06306183499940238
578,tours_&_sightseeing,vancouver_city_hop-on_hop-off_tour,31.2,0.06185210388145433
1321,recommended_experiences,gastronomic_gastown_walking_tour,146.35,0.06172692243929517
52,"cruises,_sailing_&_water_tours",vancouver_harbor_and_indian_arm_lunch_cruise,85.33,0.06150702438306792
509,outdoor_activities,mountain_explorer_atv_tour,103.95,0.06120832899960005
349,"food,_wine_&_nightlife",niagara_falls_walking_food_tour,88.14,0.06103327071687323
221,day_trips_&_excursions,niagara-on-the-lake_cycle_and_wine-tasting_tour_with_optional_two_course_lunch,77.98,0.060765902119497256
582,tours_&_sightseeing,quebec_city_sightseeing_tour,42.0,0.06009975224453863
631,tours_&_sightseeing,summer_tour:_banff_and_its_wildlife,74.55,0.05928432201831488
950,water_sports,victoria_whale_and_wildlife_cruise,151.2,0.059001599794049495
257,day_trips_&_excursions,half-day_canadian_side_sightseeing_tour_of_niagara_falls_with_cruise_&_lunch,199.0,0.05894807758943675
1310,recommended_experiences,st._lawrence_market_and_old_toronto_food_tour,89.0,0.058905240072542386
584,tours_&_sightseeing,niagara_falls_in_one_day:_deluxe_sightseeing_tour_of_american_and_canadian_sides,204.42,0.05791766965057371
444,outdoor_activities,columbia_icefield_tour_including_the_glacier_skywalk_from_jasper,232.05,0.05775808171821559
1041,family_friendly,victoria_guided_food_and_history_tour,63.0,0.05761755562789618
229,day_trips_&_excursions,niagara_falls_small-group_tour_from_toronto,254.25,0.05731784115866692
266,"food,_wine_&_nightlife",gastronomic_gastown_walking_tour,146.35,0.05716352374033458
216,day_trips_&_excursions,columbia_icefield_tour_including_the_glacier_skywalk_from_jasper,232.05,0.056816186091560625
849,walking_&_biking_tours,private_tour:_quebec_city_walking_tour,25.72,0.055978205787013624
1346,recommended_experiences,glacier_skywalk_admission,36.75,0.055116274722392056
92,"cruises,_sailing_&_water_tours",ottawa_river_historic_sightseeing_cruise,28.0,0.05493591001072275
417,outdoor_activities,evening_wildlife_safari,58.8,0.05469473685571512
413,outdoor_activities,whale-watching_cruise_with_expert_naturalists,94.5,0.05437001213636865
870,walking_&_biking_tours,niagara-on-the-lake_cycle_and_wine-tasting_tour_with_optional_two_course_lunch,77.98,0.05356289172399645
423,outdoor_activities,bird_kingdom_all_day_admission_ticket,20.28,0.05302851367841151
463,outdoor_activities,rockies_classic_4-day_summer_tour,687.0,0.052517377073296304
1406,recommended_experiences,a_wok_around_chinatown:_culinary_and_cultural_walking_tour,108.0,0.05183300935684142
1440,recommended_experiences,niagara_falls_small-group_tour_from_toronto,254.25,0.051632568206736604
622,tours_&_sightseeing,montmorency_falls_bike_tour_in_quebec,77.0,0.05050143688398734
934,walking_&_biking_tours,beyond_the_bike_lanes_bike_tour,85.0,0.05018345967961595
933,walking_&_biking_tours,vancouver_secrets_of_stanley_park_walking_tour,38.85,0.049858546406956805
621,tours_&_sightseeing,stanley_park_horse-drawn_tours,42.0,0.049718787997981864
1171,luxury_&_special_occasions,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,157.07,0.049702599349279175
1076,family_friendly,6-hour_niagara_falls_canadian_side_evening_illuminations_tour,149.89,0.04967285281952208
277,"food,_wine_&_nightlife",montreal_craft_brewery_and_beer_tasting_small-group_tour,74.73,0.049488802339526405
1020,water_sports,athabasca_river_mile_5_morning_rafting_trip,72.45,0.049210802926807115
1304,recommended_experiences,niagara_falls_in_one_day:_deluxe_sightseeing_tour_of_american_and_canadian_sides,204.41,0.048661717722833384
1060,family_friendly,quebec_city_historic_discoverers_cruise,44.83,0.047742722344939495
162,cultural_&_theme_tours,ottawa_river_historic_sightseeing_cruise,28.0,0.047187643839241386
1515,recommended_experiences,old_montreal_ghost_walking_tour,25.0,0.04655645713569058
197,day_trips_&_excursions,whistler_small-group_day_trip_from_vancouver,145.0,0.046339944060362334
1528,recommended_experiences,ile_d'orleans_food_tour,51.75,0.04605690758057583
1061,family_friendly,montmorency_falls_bike_tour_in_quebec,77.0,0.04600900157106211
264,"food,_wine_&_nightlife",niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,169.0,0.045908574485238676
1516,recommended_experiences,nordic_backcountry_skiing_tour_in_jacques-cartier_national_park,89.9,0.04582398587768011
571,tours_&_sightseeing,montreal_city_guided_sightseeing_tour,55.0,0.04424028171086021
485,outdoor_activities,whistler_wilderness_adventure_snowmobile_tour,159.0,0.04332566795280378
1411,recommended_experiences,summer_tour:_banff_and_its_wildlife,74.55,0.042558197608468795
1287,recommended_experiences,montreal_city_guided_sightseeing_tour,55.0,0.04254969475193998
720,tours_&_sightseeing,old_montreal_ghost_walking_tour,25.0,0.04221372417430169
479,outdoor_activities,sea_to_sky_exotic_driving_experience,404.25,0.04207674019264186
663,tours_&_sightseeing,peggy's_cove_and_halifax_tour_with_lobster_roll_lunch,140.0,0.04197712568180878
1412,recommended_experiences,quebec_city_craft_brewery_and_beer_tasting_small-group_tour,74.73,0.04175178202633684
840,walking_&_biking_tours,walking_tour_of_old_montreal,29.5,0.0416139360866762
704,tours_&_sightseeing,downtown_toronto_bike_tour,84.75,0.041333620161829746
641,tours_&_sightseeing,4-day_yukon_aurora_viewing_tour,702.45,0.04103073171183709
278,"food,_wine_&_nightlife",small-group_granville_island_market_tour,79.9,0.040580565167185376
1183,luxury_&_special_occasions,full-day_niagara_winery_tour_from_toronto,99.0,0.04051585546602046
1197,luxury_&_special_occasions,boldt_castle_and_thousand_islands_helicopter_tour,172.84,0.04031533350735307
1350,recommended_experiences,montreal_craft_brewery_and_beer_tasting_small-group_tour,74.73,0.03968592459217894
