,att_cat,att_name,att_price,score
1117,recommended_experiences,6-hour_eagle_viewing_river_float_trip_from_vancouver_with_lunch,157.49,0.5031370817781702
76,"cruises,_sailing_&_water_tours",full-day_mont-tremblant_rouge_river_rafting_tour_with_lunch,98.29,0.4848000122310834
39,"cruises,_sailing_&_water_tours","jasper_national_park_tour:_maligne_valley,_medicine_lake_and_spirit_island",72.45,0.46009933037207335
1058,recommended_experiences,flavors_of_old_montreal_walking_tour,68.0,0.4546159842940467
1121,recommended_experiences,vancouver_craft_brewery_and_food_tour,94.99,0.4353262354827551
1145,recommended_experiences,overnight_camping_and_river-rafting_trip_in_squamish,425.24,0.43119346707258577
742,water_sports,overnight_camping_and_river-rafting_trip_in_squamish,425.24,0.4182982740794676
207,"food,_wine_&_nightlife",fine_dining_dinner_tour_in_whistler,131.24,0.40270842052758016
921,private_&_custom_tours,120_minute_private_vacation_photography_session_with_local_photographer_in_santorini,886.09,0.39858042988435893
124,cultural_&_theme_tours,kingston_discovery_sightseeing_cruise,39.55,0.38953029414799994
42,"cruises,_sailing_&_water_tours",vancouver_harbor_and_indian_arm_lunch_cruise,85.33,0.3883798974500102
714,water_sports,riverside_rafting_on_clearwater_river_in_wells_gray_park,104.0,0.3836499081713193
848,shore_excursions,sea_to_sky_exotic_driving_experience,404.25,0.3836137389824694
480,tours_&_sightseeing,1-hour_distillery_history_district_by_segway,77.97,0.3652927570725284
1174,recommended_experiences,victoria_panorama_seaplane_tour,125.0,0.36165467417301633
89,cultural_&_theme_tours,half-day_trip_to_montmorency_falls_and_ste-anne-de-beaupré_from_quebec,57.5,0.34725161046579406
363,outdoor_activities,small-group_capilano_suspension_bridge_and_vancouver_city_tour,200.0,0.34071211660809125
347,outdoor_activities,top_of_gowlland_tod_hike_in_victoria,86.0,0.330967860917293
339,outdoor_activities,3_hour_whale_watching_tour,129.0,0.3277739237124396
345,outdoor_activities,2_hour_banff_horseback_riding_adventure,124.95,0.31746350263828294
607,transfers_&_ground_transport,private_arrival_transfer:_calgary_international_airport_to_banff,528.26,0.3097139646483468
1127,recommended_experiences,old_montreal_ghost_walking_tour,25.0,0.30918680525296366
940,recommended_experiences,niagara_falls_canadian_side_tour_and_maid_of_the_mist_boat_ride,149.89,0.30059507385949924
679,walking_&_biking_tours,ebike_tour,79.0,0.2947213319649809
1085,recommended_experiences,60-minute_deluxe_horse-drawn_carriage_tour,215.0,0.28497151465484455
145,day_trips_&_excursions,luxury_niagara_falls_day_trip_from_toronto_with_cruise_and_lunch,169.0,0.2797693103006744
620,walking_&_biking_tours,gastronomic_gastown_walking_tour,146.35,0.2767920896184858
25,"air,_helicopter_&_balloon_tours",seaplane_flight_to_vancouver_with_bus_tour_from_victoria,439.0,0.2635702914628949
950,recommended_experiences,butchart_gardens_tour_from_victoria,73.5,0.25660369136843847
885,luxury_&_special_occasions,full-day_niagara_winery_tour_from_toronto,99.0,0.24552625206757864
294,outdoor_activities,butchart_gardens_tour_from_victoria,73.5,0.24414866881857286
374,outdoor_activities,nordic_backcountry_skiing_tour_in_jacques-cartier_national_park,89.9,0.24189834058598356
992,recommended_experiences,small-group_toronto_beer_tour,80.0,0.23995220307014523
94,cultural_&_theme_tours,niagara_on_the_lake_wine_tour_with_cheese_pairing,83.62,0.23563073152867517
776,family_friendly,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,157.07,0.22850101548450377
747,water_sports,english_bay_jet_ski_tour_from_vancouver,155.68,0.22792815002952657
138,day_trips_&_excursions,whistler_small-group_day_trip_from_vancouver,145.0,0.22755492431300486
1100,recommended_experiences,beyond_the_bagel:_montreal_jewish_food_walking_tour,85.0,0.22678531190815412
185,day_trips_&_excursions,half-day_canadian_side_sightseeing_tour_of_niagara_falls_with_cruise_&_lunch,199.0,0.22519526733517178
873,luxury_&_special_occasions,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,157.07,0.22408240223613826
425,tours_&_sightseeing,niagara_on_the_lake_wine_tour_with_cheese_pairing,83.62,0.21662955237579237
948,recommended_experiences,half-day_trip_to_montmorency_falls_and_ste-anne-de-beaupré_from_quebec,57.5,0.2163510608195399
534,tours_&_sightseeing,electric_bike_tour_of_quebec_city,85.0,0.21424701437343405
737,water_sports,full-day_mont-tremblant_rouge_river_rafting_tour_with_lunch,98.29,0.21411084801541116
528,tours_&_sightseeing,seaplane_flight_to_vancouver_with_bus_tour_from_victoria,439.0,0.20969619135529957
969,recommended_experiences,gastronomic_gastown_walking_tour,146.35,0.20868104652087788
822,family_friendly,niagara_falls_american_side_highlights_tour,149.89,0.20560028267060926
1124,recommended_experiences,mountain_explorer_atv_tour,103.95,0.20096243337403988
937,recommended_experiences,montreal_city_guided_sightseeing_tour,55.0,0.19771523153297518
279,"food,_wine_&_nightlife",vancouver_craft_brewery_tour,79.5,0.1916887877276367
177,day_trips_&_excursions,seaplane_flight_to_vancouver_with_bus_tour_from_victoria,439.0,0.18818668455462612
137,day_trips_&_excursions,half-day_trip_to_montmorency_falls_and_ste-anne-de-beaupré_from_quebec,57.5,0.1836356749049702
944,recommended_experiences,vancouver_city_hop-on_hop-off_tour,31.2,0.17993417461448197
1043,recommended_experiences,victoria_whale_watch_tour,114.45,0.1757051603287199
935,recommended_experiences,walking_tour_of_old_montreal,29.5,0.17526652026394293
710,water_sports,victoria_whale_and_wildlife_cruise,151.2,0.17162429414465546
638,walking_&_biking_tours,vancouver_biking_and_hiking_tour_including_lunch,135.5,0.16933882319658408
1007,recommended_experiences,vancouver_harbor_and_indian_arm_lunch_cruise,85.33,0.16897050588907553
1056,recommended_experiences,full-day_niagara_winery_tour_from_toronto,99.0,0.16892591961860995
527,tours_&_sightseeing,grouse_mountain_&_capilano_suspension_bridge_park,182.0,0.16739384279617853
793,family_friendly,3_hour_whale_watching_tour,129.0,0.16531073640677524
740,water_sports,squamish_elaho_white-water_rafting_from_vancouver,215.24,0.16463229350013472
828,family_friendly,kingston_discovery_sightseeing_cruise,39.55,0.16439234135305403
40,"cruises,_sailing_&_water_tours",victoria_whale_and_wildlife_cruise,151.2,0.16397243909302692
1036,recommended_experiences,whistler_wilderness_snowmobile_run,208.96,0.16235488503378837
614,walking_&_biking_tours,small-group_quebec_city_food_tour,53.0,0.1611143639741083
695,walking_&_biking_tours,beyond_the_bike_lanes_bike_tour,85.0,0.15936480543977433
110,cultural_&_theme_tours,animated_crime_walking_tour_in_old_quebec,20.0,0.153490540976996
386,outdoor_activities,overnight_camping_and_river-rafting_trip_in_squamish,425.24,0.15248959880135382
770,family_friendly,niagara_on_the_lake_wine_tour_with_cheese_pairing,83.62,0.1475288583095878
650,walking_&_biking_tours,ottawa_spring_tulip_festival_bike_tour,68.0,0.1450195601778858
1162,recommended_experiences,athabasca_river_mile_5_morning_rafting_trip,72.45,0.14464211658898016
953,recommended_experiences,victoria_guided_food_and_history_tour,63.0,0.1440867198444072
1018,recommended_experiences,niagara-on-the-lake_wine_tour_with_lunch,114.99,0.1411161245812287
615,walking_&_biking_tours,victoria_guided_food_and_history_tour,63.0,0.13570048841917068
287,sightseeing_tickets_&_passes,butchart_gardens_tour_from_victoria,73.5,0.13406572693365781
211,"food,_wine_&_nightlife",niagara-on-the-lake_wine_tour_with_lunch,114.99,0.1331754759133657
240,"food,_wine_&_nightlife",tour_and_taste_okanagan's_wine_country,135.45,0.13150325748150524
693,walking_&_biking_tours,lift_your_spirits!_distillery_and_cocktail_experience,105.0,0.13087259224434644
419,tours_&_sightseeing,half-day_trip_to_montmorency_falls_and_ste-anne-de-beaupré_from_quebec,57.5,0.13006220085206693
871,luxury_&_special_occasions,niagara_on_the_lake_wine_tour_with_cheese_pairing,83.62,0.12932183360662158
711,water_sports,niagara_falls_open-top_jet-boat_ride,79.04,0.12870128379792337
209,"food,_wine_&_nightlife",kensington_market_-toronto's_neighborhood_international_food_tour,89.0,0.12631113122949142
119,cultural_&_theme_tours,original_haunted_walk_of_toronto,24.5,0.12461849530918839
612,walking_&_biking_tours,walking_tour_of_old_montreal,29.5,0.12439545197794771
323,outdoor_activities,jasper_to_banff_one-way_tour,257.25,0.12414230498230314
524,tours_&_sightseeing,4_hour_montreal_architecture_&_city_bike_tour_with_wine_or_beer,86.23,0.12407506164513804
794,family_friendly,rockies_classic_4-day_summer_tour,687.0,0.123051817002687
751,water_sports,okanagan_flyboard_experience,124.0,0.12132114557832002
613,walking_&_biking_tours,quebec_city_walking_tour,30.99,0.11986974956259541
1093,recommended_experiences,whistler_wilderness_adventure_snowmobile_tour,159.0,0.11766127344868293
762,family_friendly,quebec_city_walking_tour,30.99,0.1175967176054262
1139,recommended_experiences,squamish_cheakamus_white-water_rafting_from_whistler,120.74,0.11723684537426157
1128,recommended_experiences,nordic_backcountry_skiing_tour_in_jacques-cartier_national_park,89.9,0.11661573567099914
1169,recommended_experiences,half-day_canadian_side_sightseeing_tour_of_niagara_falls_with_cruise_&_lunch,199.0,0.11535122312924145
716,water_sports,victoria_whale_watch_tour,114.45,0.11316974326490137
721,water_sports,newfoundland_puffin_and_whale_watch_cruise,72.0,0.1118953019262045
354,outdoor_activities,blackcomb_glacier_safari_by_jeep_4x4,145.95,0.11179735770376698
188,"food,_wine_&_nightlife",victoria_guided_food_and_history_tour,63.0,0.11119326879525737
617,walking_&_biking_tours,niagara_falls_platinum_tour_from_toronto_with_cruise_and_lunch,149.0,0.11044286077396001
994,recommended_experiences,glacier_skywalk_admission,36.75,0.10956375165549623
1000,recommended_experiences,small-group_granville_island_market_tour,79.9,0.10952712521941893
943,recommended_experiences,small-group_quebec_city_food_tour,53.0,0.1091952663796184
412,tours_&_sightseeing,quebec_city_walking_tour,30.99,0.10910736293303289
556,tours_&_sightseeing,kingston_discovery_sightseeing_cruise,39.55,0.10844893625706392
1059,recommended_experiences,granite_falls_zodiac_tour,103.95,0.10681016219384068
929,private_&_custom_tours,60_minute_private_vacation_photography_session_with_local_photographer_in_prague,477.13,0.10577020469864712
897,luxury_&_special_occasions,full-day_mont-tremblant_rouge_river_rafting_tour_with_lunch,98.29,0.10541664994448233
500,tours_&_sightseeing,ottawa_spring_tulip_festival_bike_tour,68.0,0.10510131732590294
462,tours_&_sightseeing,summer_tour:_banff_and_its_wildlife,74.55,0.10483029103050698
51,"cruises,_sailing_&_water_tours",granite_falls_zodiac_tour,103.95,0.10443083425365068
190,"food,_wine_&_nightlife",niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,169.0,0.10311739625855457
162,day_trips_&_excursions,full-day_niagara_winery_tour_from_toronto,99.0,0.10034584351296302
189,"food,_wine_&_nightlife",st._lawrence_market_and_old_toronto_food_tour,89.0,0.0994731078609555
522,tours_&_sightseeing,small-group_capilano_suspension_bridge_and_vancouver_city_tour,200.0,0.09858444320859538
377,outdoor_activities,2_hour_ziplines_and_tree_course_adventure_from_mont-tremblant,42.4,0.09855577660690634
91,cultural_&_theme_tours,victoria_guided_food_and_history_tour,63.0,0.09725669990738298
305,outdoor_activities,"jasper_national_park_tour:_maligne_valley,_medicine_lake_and_spirit_island",72.45,0.09657042780841918
236,"food,_wine_&_nightlife",victoria_craft_brewery_tour_and_tastings,79.0,0.09602356012437482
341,outdoor_activities,rockies_classic_4-day_summer_tour,687.0,0.09572212222256463
155,day_trips_&_excursions,jasper_to_banff_one-way_tour,257.25,0.09251030571795982
203,"food,_wine_&_nightlife",small-group_granville_island_market_tour,79.9,0.09246094168054605
474,tours_&_sightseeing,full-day_niagara_winery_tour_from_toronto,99.0,0.09140823725243999
192,"food,_wine_&_nightlife",gastronomic_gastown_walking_tour,146.35,0.08917635754574232
421,tours_&_sightseeing,quebec_city_sightseeing_tour,42.0,0.08790326928557571
777,family_friendly,niagara_falls_helicopter_tour,145.0,0.08701739477446072
264,"food,_wine_&_nightlife",ile_d'orleans_food_tour,51.75,0.08615269360945005
821,family_friendly,full-day_mont-tremblant_rouge_river_rafting_tour_with_lunch,98.29,0.08569402798242545
470,tours_&_sightseeing,4-day_yukon_aurora_viewing_tour,702.45,0.08559529057602192
197,"food,_wine_&_nightlife",niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,157.07,0.08449678677256109
861,multi-day_&_extended_tours,4-day_yukon_aurora_viewing_tour,702.45,0.08369054793163302
475,tours_&_sightseeing,6-hour_niagara_falls_canadian_side_evening_illuminations_tour,149.89,0.08292176603705254
963,recommended_experiences,niagara_falls_platinum_tour_from_toronto_with_cruise_and_lunch,149.0,0.08172848141544212
1034,recommended_experiences,1_hour_banff_horseback_riding_adventures,67.2,0.08033747002847072
142,day_trips_&_excursions,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,157.07,0.08011219645054915
438,tours_&_sightseeing,niagara_falls_helicopter_tour,145.0,0.07852664036565685
964,recommended_experiences,niagara-on-the-lake_wine_tour_and_tastings_with_transport,40.0,0.07841569725775288
324,outdoor_activities,3_hour_banff_horseback_riding_adventures,170.1,0.07662582631479367
337,outdoor_activities,summer_tour:_banff_and_its_wildlife,74.55,0.0759239331574876
954,recommended_experiences,niagara_falls_in_one_day:_deluxe_sightseeing_tour_of_american_and_canadian_sides,204.41,0.07566386213239862
955,recommended_experiences,whistler_small-group_day_trip_from_vancouver,145.0,0.07555560651840301
417,tours_&_sightseeing,vancouver_city_hop-on_hop-off_tour,31.2,0.07542298615928691
459,tours_&_sightseeing,victoria_city_sightseeing_tour_with_craigdarroch_castle,47.25,0.07493449681514056
390,outdoor_activities,whistler_blackcomb_salmon_bake_dinner_and_atv_tour,183.75,0.07459527536182028
428,tours_&_sightseeing,guided_tour_of_the_fairmont_le_château_frontenac_in_quebec_city,26.25,0.07205691870223427
329,outdoor_activities,1_hour_banff_horseback_riding_adventures,67.2,0.07202142138686152
114,cultural_&_theme_tours,6-hour_eagle_viewing_river_float_trip_from_vancouver_with_lunch,157.49,0.07197228130727348
672,walking_&_biking_tours,old_montreal_ghost_walking_tour,25.0,0.07164421108735763
252,"food,_wine_&_nightlife",4_hour_montreal_architecture_&_city_bike_tour_with_wine_or_beer,86.23,0.07124181486403908
426,tours_&_sightseeing,ice_hotel_visit_&_transportation,51.75,0.07107406112101702
299,outdoor_activities,whale-watching_cruise_with_expert_naturalists,94.5,0.07033788375322739
1054,recommended_experiences,4-day_yukon_aurora_viewing_tour,702.45,0.0695356201637054
99,cultural_&_theme_tours,quebec_city_historic_discoverers_cruise,44.83,0.0681524566322094
228,"food,_wine_&_nightlife",full-day_niagara_winery_tour_from_toronto,99.0,0.06777740192677786
769,family_friendly,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,169.0,0.06771700796644861
874,luxury_&_special_occasions,niagara_falls_helicopter_tour,145.0,0.0676976169513738
488,tours_&_sightseeing,laurentian_mountains_day_trip_from_montreal,100.0,0.06737129173618317
105,cultural_&_theme_tours,6-hour_niagara_falls_canadian_side_evening_illuminations_tour,149.89,0.06729586460680412
595,tours_&_sightseeing,city_beers:_bus_tour_of_ottawa_breweries,84.75,0.06721840319384165
140,day_trips_&_excursions,niagara_on_the_lake_wine_tour_with_cheese_pairing,83.62,0.06519905946372911
765,family_friendly,half-day_trip_to_montmorency_falls_and_ste-anne-de-beaupré_from_quebec,57.5,0.06482309026384261
453,tours_&_sightseeing,stanley_park_horse-drawn_tours,42.0,0.06480890626821523
277,"food,_wine_&_nightlife",private_winery_tour_of_niagara_wine_country,165.0,0.06412718797837391
1101,recommended_experiences,lake_louise_night_snowshoe_tour,59.0,0.06410807691058124
48,"cruises,_sailing_&_water_tours",victoria_whale_watch_tour,114.45,0.06405429903768606
434,tours_&_sightseeing,evening_wildlife_safari,58.8,0.06363525528265745
356,outdoor_activities,whistler_wilderness_adventure_snowmobile_tour,159.0,0.06359367377968664
191,"food,_wine_&_nightlife",niagara-on-the-lake_wine_tour_and_tastings_with_transport,40.0,0.06314042046678306
756,water_sports,athabasca_river_mile_5_morning_rafting_trip,72.45,0.06281330206762642
665,walking_&_biking_tours,downtown_toronto_bike_tour,84.75,0.062411017823220706
574,tours_&_sightseeing,private_photography_tour_in_vancouver,238.0,0.061212750139988566
729,water_sports,whitewater_rafting_on_jasper's_fraser_river,122.09,0.06097386179257993
397,outdoor_activities,cheakamus_family_adventure,124.95,0.06073497344517129
97,cultural_&_theme_tours,christmas_in_quebec_city:_small-group_gourmet_food_tour,55.0,0.06002786393684174
389,outdoor_activities,call_of_the_wild_atv_tour,156.45,0.059957149253378354
12,"air,_helicopter_&_balloon_tours",niagara_falls_helicopter_tour,145.0,0.059472980428952694
985,recommended_experiences,vancouver_lookout_admission,18.38,0.05920608802175604
886,luxury_&_special_occasions,fraser_valley_wine_tour_from_vancouver,187.0,0.059158310352274306
1055,recommended_experiences,luxury_coach_tour_of_niagara_falls_with_lunch_and_hornblower_cruise_from_toronto,215.0,0.05896401760690732
563,tours_&_sightseeing,canada_place_and_vancouver_waterfront_photography_tour,103.95,0.05860408938628627
466,tours_&_sightseeing,niagara_falls_and_boat_cruise,105.0,0.05833175667024044
413,tours_&_sightseeing,niagara_falls_small-group_day_tour_from_toronto,100.57,0.05821542924294371
652,walking_&_biking_tours,quebec_lower_town_historical_bike_tour,57.0,0.05768675813223712
525,tours_&_sightseeing,downtown_toronto_bike_tour,84.75,0.05749947340049918
87,cultural_&_theme_tours,quebec_city_walking_tour,30.99,0.05725898935358246
16,"air,_helicopter_&_balloon_tours",mount_mamquam_and_alpine_lakes_seaplane_tour_from_vancouver,369.0,0.05697009309001121
1030,recommended_experiences,niagara_falls_day_trip_from_new_york_by_air,721.14,0.056673871539224506
112,cultural_&_theme_tours,vancouver_full-day_sightseeing_and_photography_tour,249.0,0.0566069828019501
371,outdoor_activities,mountain_explorer_atv_tour,103.95,0.056587871734157406
351,outdoor_activities,whistler_sasquatch_zipline,135.45,0.056489582243405244
1021,recommended_experiences,zipline_adventure_in_whistler,103.95,0.055860494042602384
566,tours_&_sightseeing,talkwalk_front_and_centre_guided_walking_tour_of_public_art_and_sculpture,49.0,0.055785206886864384
109,cultural_&_theme_tours,beyond_the_bagel:_montreal_jewish_food_walking_tour,85.0,0.05566289791930638
1115,recommended_experiences,discover_jasper_and_its_wildlife,72.45,0.05546987426828499
1014,recommended_experiences,niagara_falls_open-top_jet-boat_ride,79.04,0.05542209659880327
340,outdoor_activities,rockies_adventure_4-day_summer_tour,708.0,0.05538387446321789
52,"cruises,_sailing_&_water_tours",le_bateau-mouche_sightseeing_cruise_in_montreal,29.89,0.0552405414547727
646,walking_&_biking_tours,christmas_walking_tour_in_old_montreal,21.0,0.05480098689554081
637,walking_&_biking_tours,lynn_canyon_park_and_photography_tour,99.0,0.054759582692515345
295,outdoor_activities,whistler_small-group_day_trip_from_vancouver,145.0,0.05468912929318193
549,tours_&_sightseeing,full_day_tour_with_lunch_from_niagara_falls_with_hotel_pickup,153.6,0.0546289872854066
36,"cruises,_sailing_&_water_tours",niagara_falls_canadian_side_tour_and_maid_of_the_mist_boat_ride,149.89,0.054593657938403116
79,"cruises,_sailing_&_water_tours",all-inclusive_niagara_falls_coach_tour,219.0,0.054523876412546794
971,recommended_experiences,guided_tour_of_the_fairmont_le_château_frontenac_in_quebec_city,26.25,0.054212127119178534
258,"food,_wine_&_nightlife",byward_market_tasting_experience,82.0,0.05400787758214414
903,luxury_&_special_occasions,lift_your_spirits!_distillery_and_cocktail_experience,105.0,0.05383587797200993
415,tours_&_sightseeing,vancouver_tour_including_capilano_suspension_bridge,130.0,0.053706439680333944
130,cultural_&_theme_tours,fly_and_dine_to_bowen_island_from_vancouver,275.0,0.05365432282797936
544,tours_&_sightseeing,calgary_bow_river_valley_90-minute_segway_adventure,84.99,0.05359698962460129
1112,recommended_experiences,4_hour_montreal_architecture_&_city_bike_tour_with_wine_or_beer,86.23,0.053190702134061275
1032,recommended_experiences,banff_via_ferrata_climbing_adventure,177.45,0.05318291959961834
993,recommended_experiences,grotto_canyon_icewalk,79.8,0.05273699157393021
201,"food,_wine_&_nightlife",gastown_walking_food_tour,93.45,0.0527061227202885
546,tours_&_sightseeing,niagara_falls_american_side_highlights_tour,149.89,0.0526234916141829
433,tours_&_sightseeing,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,157.07,0.05258270329517808
608,transfers_&_ground_transport,whale-watching_cruise_from_victoria_to_vancouver,232.32,0.052500492109995654
274,"food,_wine_&_nightlife",all_star_wineries_of_kelowna_tour,166.95,0.05241210342145446
1040,recommended_experiences,viator_exclusive:_2-day_victoria_and_butchart_gardens_tour_with_overnight_at_the_fairmont_empress,631.54,0.05194388226053354
1015,recommended_experiences,"sea_to_sky_highway_day_trip_from_vancouver:_shannon_falls,_britannia_mine_and_gondola_ride",130.0,0.05189610459105181
495,tours_&_sightseeing,pedicab_tour_from_victoria_cruise_ship_terminal,90.0,0.05187460463978504
218,"food,_wine_&_nightlife",afternoon_delight_wine_and_cheese_tour,89.27,0.05179099371819202
1105,recommended_experiences,full-day_cheakamus_rafting_and_sea_to_sky_gondola_combo_from_vancouver,205.79,0.05178143818429567
908,private_&_custom_tours,private_tour:_quebec_city_walking_tour,25.72,0.05172720306417305
1033,recommended_experiences,afternoon_delight_wine_and_cheese_tour,89.27,0.05150432770130165
939,recommended_experiences,quebec_city_walking_tour,30.99,0.05091674635086104
101,cultural_&_theme_tours,niagara-on-the-lake_cycle_and_wine-tasting_tour_with_optional_two_course_lunch,77.98,0.05084909242434884
912,private_&_custom_tours,historic_tour_around_town,115.0,0.050778107125179404
1133,recommended_experiences,ghost_canyon,259.0,0.05072077392180133
1159,recommended_experiences,3-day_tenquille_lake_expedition,-1.0,0.05069210732011229
564,tours_&_sightseeing,epic_toronto_night_tour,89.0,0.05060610751504519
1038,recommended_experiences,lake_louise_scenic_snowshoe_tour,79.0,0.05057744091335615
854,shore_excursions,vancouver_shore_excursion:_small-group_granville_island_market_tour,79.9,0.050386330235429246
311,outdoor_activities,discover_grizzly_bears_from_banff,231.0,0.05022388615919137
256,"food,_wine_&_nightlife",vancouver_craft_brewery_and_food_tour,94.99,0.0502191083922432
399,outdoor_activities,half_day_guided_horseback_ride_at_birkenhead_lake,303.46,0.0502191083922432
1113,recommended_experiences,whitewater_rafting_on_jasper's_fraser_river,122.09,0.05016017948935705
900,luxury_&_special_occasions,ultimate_thousand_islands_helicopter_tour,522.0,0.049984997811782735
249,"food,_wine_&_nightlife",calgary_food_walking_tour_-_calgary_farmers_market,69.29,0.049965886743990044
588,tours_&_sightseeing,thousand_islands_helicopter_tour,114.84,0.049903775773663804
701,walking_&_biking_tours,quarry_rock_hike_and_photography_tour,109.0,0.04987033140502659
1081,recommended_experiences,whistler_sasquatch_zipline,135.45,0.049748843616162795
216,"food,_wine_&_nightlife",kelowna_or_west_kelowna_afternoon_sightseeing_wine_tour,98.95,0.049674442960151506
310,outdoor_activities,niagara_falls_helicopter_tour,145.0,0.04959869855718605
423,tours_&_sightseeing,niagara_falls_in_one_day:_deluxe_sightseeing_tour_of_american_and_canadian_sides,204.42,0.04956691520908941
129,cultural_&_theme_tours,5-hour_eagle_viewing_river_float_trip_from_whistler_with_lunch,125.99,0.049249221701764136
88,cultural_&_theme_tours,niagara_falls_small-group_day_tour_from_toronto,100.57,0.04917746188178084
685,walking_&_biking_tours,granville_island_night_photography_tour,103.95,0.049163221896697036
728,water_sports,vancouver_snorkel_and_kayak_adventure,78.75,0.04889088918065119
1110,recommended_experiences,small-group_annapolis_valley_wine_and_food_tour_from_halifax,160.0,0.04858033432901996
18,"air,_helicopter_&_balloon_tours",thousand_islands_two_castle_helicopter_tour,265.64,0.04848159692261642
410,tours_&_sightseeing,montreal_city_guided_sightseeing_tour,55.0,0.04844992555343263
1023,recommended_experiences,halifax_harbour_hopper_tour,42.67,0.04840833471888575
183,day_trips_&_excursions,small-group_niagara_falls_tour,250.0,0.048351001515507676
965,recommended_experiences,niagara_on_the_lake_wine_tour_with_cheese_pairing,83.62,0.048194716279476434
664,walking_&_biking_tours,vancouver_full-day_sightseeing_and_photography_tour,249.0,0.04805477996472097
380,outdoor_activities,advanced_backcountry_snowmobile_expedition,313.95,0.047949669091861165
755,water_sports,whistler_full-day_fly_fishing,271.95,0.04777766948172695
56,"cruises,_sailing_&_water_tours",lake_minnewanka_cruise,67.2,0.04770122521055619
1052,recommended_experiences,ottawa_city_tour_by_land_and_water,36.45,0.04767673915494681
167,day_trips_&_excursions,niagara_falls_evening_lights_day_trip_from_toronto,180.0,0.04749100346483658
225,"food,_wine_&_nightlife",niagara-on-the-lake_cycle_and_wine-tasting_tour_with_optional_two_course_lunch,77.98,0.04743776682335354
