,att_cat,att_name,att_price,score
1117,recommended_experiences,6-hour_eagle_viewing_river_float_trip_from_vancouver_with_lunch,157.49,0.4450513451506357
363,outdoor_activities,small-group_capilano_suspension_bridge_and_vancouver_city_tour,200.0,0.39780390002499155
714,water_sports,riverside_rafting_on_clearwater_river_in_wells_gray_park,104.0,0.3801170660428548
776,family_friendly,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,157.07,0.37929175550657324
1100,recommended_experiences,beyond_the_bagel:_montreal_jewish_food_walking_tour,85.0,0.36158873896490157
828,family_friendly,kingston_discovery_sightseeing_cruise,39.55,0.35654540910636245
948,recommended_experiences,half-day_trip_to_montmorency_falls_and_ste-anne-de-beaupré_from_quebec,57.5,0.3524847299961049
1085,recommended_experiences,60-minute_deluxe_horse-drawn_carriage_tour,215.0,0.34748691358625783
42,"cruises,_sailing_&_water_tours",vancouver_harbor_and_indian_arm_lunch_cruise,85.33,0.3295275705784744
969,recommended_experiences,gastronomic_gastown_walking_tour,146.35,0.32724996327262573
177,day_trips_&_excursions,seaplane_flight_to_vancouver_with_bus_tour_from_victoria,439.0,0.3267694995620859
89,cultural_&_theme_tours,half-day_trip_to_montmorency_falls_and_ste-anne-de-beaupré_from_quebec,57.5,0.32119557523792586
138,day_trips_&_excursions,whistler_small-group_day_trip_from_vancouver,145.0,0.316894400426319
347,outdoor_activities,top_of_gowlland_tod_hike_in_victoria,86.0,0.31397824163403887
940,recommended_experiences,niagara_falls_canadian_side_tour_and_maid_of_the_mist_boat_ride,149.89,0.3127588330038658
607,transfers_&_ground_transport,private_arrival_transfer:_calgary_international_airport_to_banff,528.26,0.3104237072527136
527,tours_&_sightseeing,grouse_mountain_&_capilano_suspension_bridge_park,182.0,0.3078007254289645
737,water_sports,full-day_mont-tremblant_rouge_river_rafting_tour_with_lunch,98.29,0.30696767540768793
185,day_trips_&_excursions,half-day_canadian_side_sightseeing_tour_of_niagara_falls_with_cruise_&_lunch,199.0,0.3059244719841901
822,family_friendly,niagara_falls_american_side_highlights_tour,149.89,0.30384857500602275
1056,recommended_experiences,full-day_niagara_winery_tour_from_toronto,99.0,0.30231083608108505
1139,recommended_experiences,squamish_cheakamus_white-water_rafting_from_whistler,120.74,0.29967285900515817
480,tours_&_sightseeing,1-hour_distillery_history_district_by_segway,77.97,0.2978243973474111
747,water_sports,english_bay_jet_ski_tour_from_vancouver,155.68,0.2963856886509318
620,walking_&_biking_tours,gastronomic_gastown_walking_tour,146.35,0.2957088355086446
294,outdoor_activities,butchart_gardens_tour_from_victoria,73.5,0.28824524556400866
209,"food,_wine_&_nightlife",kensington_market_-toronto's_neighborhood_international_food_tour,89.0,0.28180630186862127
710,water_sports,victoria_whale_and_wildlife_cruise,151.2,0.278744675937913
425,tours_&_sightseeing,niagara_on_the_lake_wine_tour_with_cheese_pairing,83.62,0.27423726144092886
354,outdoor_activities,blackcomb_glacier_safari_by_jeep_4x4,145.95,0.26763139112599094
937,recommended_experiences,montreal_city_guided_sightseeing_tour,55.0,0.26578068677656924
873,luxury_&_special_occasions,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,157.07,0.2647739820607181
935,recommended_experiences,walking_tour_of_old_montreal,29.5,0.2592632928469147
345,outdoor_activities,2_hour_banff_horseback_riding_adventure,124.95,0.2536637314787088
534,tours_&_sightseeing,electric_bike_tour_of_quebec_city,85.0,0.2438275496396496
612,walking_&_biking_tours,walking_tour_of_old_montreal,29.5,0.24372023024686423
929,private_&_custom_tours,60_minute_private_vacation_photography_session_with_local_photographer_in_prague,477.13,0.2366537506388593
1145,recommended_experiences,overnight_camping_and_river-rafting_trip_in_squamish,425.24,0.23630758458272078
339,outdoor_activities,3_hour_whale_watching_tour,129.0,0.2340082539496703
679,walking_&_biking_tours,ebike_tour,79.0,0.23222957957991763
137,day_trips_&_excursions,half-day_trip_to_montmorency_falls_and_ste-anne-de-beaupré_from_quebec,57.5,0.22364297277277323
992,recommended_experiences,small-group_toronto_beer_tour,80.0,0.22313638830037535
953,recommended_experiences,victoria_guided_food_and_history_tour,63.0,0.22173028658187194
524,tours_&_sightseeing,4_hour_montreal_architecture_&_city_bike_tour_with_wine_or_beer,86.23,0.2168073145098739
1043,recommended_experiences,victoria_whale_watch_tour,114.45,0.21490859017400615
770,family_friendly,niagara_on_the_lake_wine_tour_with_cheese_pairing,83.62,0.21482710570982616
1124,recommended_experiences,mountain_explorer_atv_tour,103.95,0.21063219490668716
40,"cruises,_sailing_&_water_tours",victoria_whale_and_wildlife_cruise,151.2,0.20807112896289776
386,outdoor_activities,overnight_camping_and_river-rafting_trip_in_squamish,425.24,0.206075749013286
613,walking_&_biking_tours,quebec_city_walking_tour,30.99,0.20128582132681228
695,walking_&_biking_tours,beyond_the_bike_lanes_bike_tour,85.0,0.1998560174355118
614,walking_&_biking_tours,small-group_quebec_city_food_tour,53.0,0.1982641460899559
412,tours_&_sightseeing,quebec_city_walking_tour,30.99,0.19729840347792754
51,"cruises,_sailing_&_water_tours",granite_falls_zodiac_tour,103.95,0.19538776209414144
944,recommended_experiences,vancouver_city_hop-on_hop-off_tour,31.2,0.19461304404357976
500,tours_&_sightseeing,ottawa_spring_tulip_festival_bike_tour,68.0,0.19364472893227752
994,recommended_experiences,glacier_skywalk_admission,36.75,0.19183041335463613
190,"food,_wine_&_nightlife",niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,169.0,0.18925140587744932
950,recommended_experiences,butchart_gardens_tour_from_victoria,73.5,0.18648977293898922
1036,recommended_experiences,whistler_wilderness_snowmobile_run,208.96,0.18532236397362611
374,outdoor_activities,nordic_backcountry_skiing_tour_in_jacques-cartier_national_park,89.9,0.18394645064403775
419,tours_&_sightseeing,half-day_trip_to_montmorency_falls_and_ste-anne-de-beaupré_from_quebec,57.5,0.18349008487541402
740,water_sports,squamish_elaho_white-water_rafting_from_vancouver,215.24,0.18317718541244982
794,family_friendly,rockies_classic_4-day_summer_tour,687.0,0.18086958760224564
638,walking_&_biking_tours,vancouver_biking_and_hiking_tour_including_lunch,135.5,0.17745091196462465
897,luxury_&_special_occasions,full-day_mont-tremblant_rouge_river_rafting_tour_with_lunch,98.29,0.17686552546318707
305,outdoor_activities,"jasper_national_park_tour:_maligne_valley,_medicine_lake_and_spirit_island",72.45,0.1767373622301312
341,outdoor_activities,rockies_classic_4-day_summer_tour,687.0,0.17561032171491225
693,walking_&_biking_tours,lift_your_spirits!_distillery_and_cocktail_experience,105.0,0.17215991858624657
707,walking_&_biking_tours,in_the_shadow_of_the_mountain,24.0,0.16999849150401553
751,water_sports,okanagan_flyboard_experience,124.0,0.1693954053280866
1093,recommended_experiences,whistler_wilderness_adventure_snowmobile_tour,159.0,0.16781641846607348
1000,recommended_experiences,small-group_granville_island_market_tour,79.9,0.16733986847237764
528,tours_&_sightseeing,seaplane_flight_to_vancouver_with_bus_tour_from_victoria,439.0,0.1671841333240272
871,luxury_&_special_occasions,niagara_on_the_lake_wine_tour_with_cheese_pairing,83.62,0.16520396849832603
615,walking_&_biking_tours,victoria_guided_food_and_history_tour,63.0,0.16381301594221337
323,outdoor_activities,jasper_to_banff_one-way_tour,257.25,0.15981051489245773
1018,recommended_experiences,niagara-on-the-lake_wine_tour_with_lunch,114.99,0.15928141555461994
885,luxury_&_special_occasions,full-day_niagara_winery_tour_from_toronto,99.0,0.15911631387045172
716,water_sports,victoria_whale_watch_tour,114.45,0.1568825270009524
279,"food,_wine_&_nightlife",vancouver_craft_brewery_tour,79.5,0.1566640624472308
25,"air,_helicopter_&_balloon_tours",seaplane_flight_to_vancouver_with_bus_tour_from_victoria,439.0,0.15601676006583348
438,tours_&_sightseeing,niagara_falls_helicopter_tour,145.0,0.1534583545700111
762,family_friendly,quebec_city_walking_tour,30.99,0.1522960246416759
110,cultural_&_theme_tours,animated_crime_walking_tour_in_old_quebec,20.0,0.15098160943575495
556,tours_&_sightseeing,kingston_discovery_sightseeing_cruise,39.55,0.15064445812066168
943,recommended_experiences,small-group_quebec_city_food_tour,53.0,0.14726129176788977
488,tours_&_sightseeing,laurentian_mountains_day_trip_from_montreal,100.0,0.14688698212995133
197,"food,_wine_&_nightlife",niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,157.07,0.14541225844363742
650,walking_&_biking_tours,ottawa_spring_tulip_festival_bike_tour,68.0,0.1447480699131602
1007,recommended_experiences,vancouver_harbor_and_indian_arm_lunch_cruise,85.33,0.1425922715472891
119,cultural_&_theme_tours,original_haunted_walk_of_toronto,24.5,0.14232983264700522
1162,recommended_experiences,athabasca_river_mile_5_morning_rafting_trip,72.45,0.13969911133826107
964,recommended_experiences,niagara-on-the-lake_wine_tour_and_tastings_with_transport,40.0,0.13721895819214636
91,cultural_&_theme_tours,victoria_guided_food_and_history_tour,63.0,0.13504040310192933
192,"food,_wine_&_nightlife",gastronomic_gastown_walking_tour,146.35,0.13493064313290976
155,day_trips_&_excursions,jasper_to_banff_one-way_tour,257.25,0.13457511054095345
669,walking_&_biking_tours,whistler_electric_bike_tour_(ebike),105.0,0.13432368721448334
672,walking_&_biking_tours,old_montreal_ghost_walking_tour,25.0,0.13415669463341295
267,"food,_wine_&_nightlife",vancouver_railtown_district_food_tour,62.98,0.13280393379728966
162,day_trips_&_excursions,full-day_niagara_winery_tour_from_toronto,99.0,0.13175699255433398
189,"food,_wine_&_nightlife",st._lawrence_market_and_old_toronto_food_tour,89.0,0.13156561619809481
287,sightseeing_tickets_&_passes,butchart_gardens_tour_from_victoria,73.5,0.13137813157152634
721,water_sports,newfoundland_puffin_and_whale_watch_cruise,72.0,0.13098022969665724
548,tours_&_sightseeing,quebec_city_private_walking_tour_-_the_history_of_french_&_british_america,130.0,0.13039484319521966
920,private_&_custom_tours,90_minute_private_vacation_photography_session_with_local_photographer_in_playa_del_carmen,681.61,0.12789569313139
933,classes_&_workshops,quarry_rock_hike_and_photography_tour,109.0,0.12732156406267237
114,cultural_&_theme_tours,6-hour_eagle_viewing_river_float_trip_from_vancouver_with_lunch,157.49,0.1273103066299524
188,"food,_wine_&_nightlife",victoria_guided_food_and_history_tour,63.0,0.12489538942696289
582,tours_&_sightseeing,gastown_night_photography_tour,103.95,0.1243721166900446
756,water_sports,athabasca_river_mile_5_morning_rafting_trip,72.45,0.12228949163685322
1042,recommended_experiences,whistler_ski_rental_package_including_delivery,108.95,0.12138889701925697
390,outdoor_activities,whistler_blackcomb_salmon_bake_dinner_and_atv_tour,183.75,0.12124160494544649
954,recommended_experiences,niagara_falls_in_one_day:_deluxe_sightseeing_tour_of_american_and_canadian_sides,204.41,0.12112859087478133
801,family_friendly,shared_wonder_tour,297.73,0.11867585573374821
70,"cruises,_sailing_&_water_tours",niagara_falls_night_tour_with_dinner_and_cruise,189.0,0.11866459830102825
522,tours_&_sightseeing,small-group_capilano_suspension_bridge_and_vancouver_city_tour,200.0,0.11842819221390923
337,outdoor_activities,summer_tour:_banff_and_its_wildlife,74.55,0.11829923744261524
711,water_sports,niagara_falls_open-top_jet-boat_ride,79.04,0.11801252470302893
562,tours_&_sightseeing,stanley_park_photography_tour_in_vancouver,104.0,0.11788783544335148
823,family_friendly,exhilarating_120km_aerial_tour_of_toronto,79.0,0.11699849825847515
459,tours_&_sightseeing,victoria_city_sightseeing_tour_with_craigdarroch_castle,47.25,0.1168408942003958
708,walking_&_biking_tours,ultimate_jasper_-_interpretive_nature_walk,72.45,0.11383515966416825
830,family_friendly,canada_place_and_vancouver_waterfront_photography_tour,103.95,0.1136325258752091
955,recommended_experiences,whistler_small-group_day_trip_from_vancouver,145.0,0.11342923247105151
703,walking_&_biking_tours,toronto_islands_morning_bike_tour,96.05,0.1128613917338923
203,"food,_wine_&_nightlife",small-group_granville_island_market_tour,79.9,0.11055174911657296
1151,recommended_experiences,vancouver_railtown_district_food_tour,62.98,0.1097261967213853
793,family_friendly,3_hour_whale_watching_tour,129.0,0.10954607779786603
1071,recommended_experiences,banff_day_trip_from_calgary,238.35,0.1092196122489874
1169,recommended_experiences,half-day_canadian_side_sightseeing_tour_of_niagara_falls_with_cruise_&_lunch,199.0,0.10899446359458832
777,family_friendly,niagara_falls_helicopter_tour,145.0,0.10895424905465707
1070,recommended_experiences,chinatown_and_hidden_alleys_pedicab_tour,45.0,0.1085666811512301
475,tours_&_sightseeing,6-hour_niagara_falls_canadian_side_evening_illuminations_tour,149.89,0.1084653642567505
706,walking_&_biking_tours,high_performance_mountain_bike_rental_in_squamish,80.0,0.10800943823159241
104,cultural_&_theme_tours,3-hour_east_vancouver_art_mural_&_craft_brewery_tour,45.0,0.1079137500534728
1105,recommended_experiences,full-day_cheakamus_rafting_and_sea_to_sky_gondola_combo_from_vancouver,205.79,0.10730584868659533
252,"food,_wine_&_nightlife",4_hour_montreal_architecture_&_city_bike_tour_with_wine_or_beer,86.23,0.10726416100605425
181,day_trips_&_excursions,vancouver_to_victoria_whale_watching_with_return_to_vancouver_by_seaplane,569.0,0.10699064057043663
474,tours_&_sightseeing,full-day_niagara_winery_tour_from_toronto,99.0,0.10698688076380554
299,outdoor_activities,whale-watching_cruise_with_expert_naturalists,94.5,0.10689213803413704
240,"food,_wine_&_nightlife",tour_and_taste_okanagan's_wine_country,135.45,0.10616884798188005
230,"food,_wine_&_nightlife",fraser_valley_wine_tour_from_vancouver,187.0,0.10614633311644013
377,outdoor_activities,2_hour_ziplines_and_tree_course_adventure_from_mont-tremblant,42.4,0.10583112500028143
605,transfers_&_ground_transport,shared_transfer:_jasper_to_edmonton_airport_or_edmonton_mall,93.45,0.10568477837492203
140,day_trips_&_excursions,niagara_on_the_lake_wine_tour_with_cheese_pairing,83.62,0.10562325826408135
421,tours_&_sightseeing,quebec_city_sightseeing_tour,42.0,0.10554856783644527
371,outdoor_activities,mountain_explorer_atv_tour,103.95,0.10480669862276569
142,day_trips_&_excursions,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,157.07,0.10427704960559585
243,"food,_wine_&_nightlife","half_day_swirl,_sip_&_savour_wine_tour",35.0,0.10422131212132811
874,luxury_&_special_occasions,niagara_falls_helicopter_tour,145.0,0.10382598274573286
903,luxury_&_special_occasions,lift_your_spirits!_distillery_and_cocktail_experience,105.0,0.10375975737981001
272,"food,_wine_&_nightlife",sake_a_to_z_gastronomic_experience_in_distillery_district,90.0,0.10322502932561224
861,multi-day_&_extended_tours,4-day_yukon_aurora_viewing_tour,702.45,0.10305429892508404
971,recommended_experiences,guided_tour_of_the_fairmont_le_château_frontenac_in_quebec_city,26.25,0.10286901301584371
404,outdoor_activities,quarry_rock_hike_and_photography_tour,109.0,0.10278036073317408
1136,recommended_experiences,ile_d'orleans_food_tour,51.75,0.10274095971865423
105,cultural_&_theme_tours,6-hour_niagara_falls_canadian_side_evening_illuminations_tour,149.89,0.10250233292703383
470,tours_&_sightseeing,4-day_yukon_aurora_viewing_tour,702.45,0.10246139281038431
410,tours_&_sightseeing,montreal_city_guided_sightseeing_tour,55.0,0.10195592968382373
413,tours_&_sightseeing,niagara_falls_small-group_day_tour_from_toronto,100.57,0.10108486383994407
297,outdoor_activities,arctic_day:_evening_aurora_viewing,135.45,0.1010354586615813
56,"cruises,_sailing_&_water_tours",lake_minnewanka_cruise,67.2,0.10068647824726275
1172,recommended_experiences,montreal_bike_tour_with_bites,136.82,0.10013486404398504
789,family_friendly,best_of_vancouver_-_4_hours,186.65,0.10012360661126508
417,tours_&_sightseeing,vancouver_city_hop-on_hop-off_tour,31.2,0.10007039765192467
191,"food,_wine_&_nightlife",niagara-on-the-lake_wine_tour_and_tastings_with_transport,40.0,0.09988869565192919
389,outdoor_activities,call_of_the_wild_atv_tour,156.45,0.0994076382877107
264,"food,_wine_&_nightlife",ile_d'orleans_food_tour,51.75,0.09921175456094887
866,multi-day_&_extended_tours,7-day_best_of_new_england_tour,-1.0,0.0991329525319092
483,tours_&_sightseeing,christmas_walking_tour_in_old_montreal,21.0,0.09911043766646928
1054,recommended_experiences,4-day_yukon_aurora_viewing_tour,702.45,0.09909168260766045
201,"food,_wine_&_nightlife",gastown_walking_food_tour,93.45,0.09854582904378241
378,outdoor_activities,full-day_mont-tremblant_rouge_river_rafting_tour_with_lunch,98.29,0.09809726872167347
99,cultural_&_theme_tours,quebec_city_historic_discoverers_cruise,44.83,0.09723702056704815
219,"food,_wine_&_nightlife",toronto_craft_brewery_tour,108.72,0.09688146598791851
1116,recommended_experiences,shore_excursion:_charlottetown_south_shore_and_confederation_bridge,410.0,0.09680266395887883
462,tours_&_sightseeing,summer_tour:_banff_and_its_wildlife,74.55,0.0963431540244759
521,tours_&_sightseeing,small-group_annapolis_valley_wine_and_food_tour_from_halifax,160.0,0.096284822053761
211,"food,_wine_&_nightlife",niagara-on-the-lake_wine_tour_with_lunch,114.99,0.09612721799568165
1001,recommended_experiences,seaplane_flight_to_victoria_and_whale-watching_cruise,469.0,0.09594333926553132
585,tours_&_sightseeing,historical_tasting_old_quebec_walking_tour,52.0,0.09590206934128258
1019,recommended_experiences,kicking_horse_river_whitewater_rafting,159.6,0.09525195260170528
159,day_trips_&_excursions,private_niagara_falls_full-day_tour_from_toronto,700.0,0.09509153418544593
87,cultural_&_theme_tours,quebec_city_walking_tour,30.99,0.09506191746303623
1059,recommended_experiences,granite_falls_zodiac_tour,103.95,0.0949996058139574
116,cultural_&_theme_tours,lunenburg_and_mahone_bay-_bus_tour,114.94,0.09486638553104686
769,family_friendly,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,169.0,0.09472252345626823
680,walking_&_biking_tours,quebec_city_private_walking_tour_-_the_history_of_french_&_british_america,130.0,0.09472003890568749
1028,recommended_experiences,niagara-on-the-lake_winery_tasting_afternoon_tour_with_wine_and_cheese,95.0,0.09470878147296753
795,family_friendly,4-day_yukon_aurora_viewing_tour,702.45,0.09463373925055892
48,"cruises,_sailing_&_water_tours",victoria_whale_watch_tour,114.45,0.09439174842142649
249,"food,_wine_&_nightlife",calgary_food_walking_tour_-_calgary_farmers_market,69.29,0.09438231592408887
163,day_trips_&_excursions,fraser_valley_wine_tour_from_vancouver,187.0,0.09432602876048911
574,tours_&_sightseeing,private_photography_tour_in_vancouver,238.0,0.09411213753881
899,luxury_&_special_occasions,boldt_castle_and_thousand_islands_helicopter_tour,172.84,0.09390468855890226
356,outdoor_activities,whistler_wilderness_adventure_snowmobile_tour,159.0,0.09385508549597997
701,walking_&_biking_tours,quarry_rock_hike_and_photography_tour,109.0,0.09352675103737242
66,"cruises,_sailing_&_water_tours",vancouver_full-day_sightseeing_and_photography_tour,249.0,0.09339166184473298
244,"food,_wine_&_nightlife",niagara-on-the-lake_wine_tasting_tour_with_cheese_from_niagara_falls,100.57,0.0930764537285743
329,outdoor_activities,1_hour_banff_horseback_riding_adventures,67.2,0.09283844257780575
296,outdoor_activities,banff_national_park_tour_with_lake_louise_and_moraine_lake,88.2,0.09260082719615627
878,luxury_&_special_occasions,"whistler_sightseeing_tour_from_vancouver,_includes_cypress_and_shannon_falls",144.95,0.09256424053981642
504,tours_&_sightseeing,old_montréal_vip_semi-private_walking_tour,52.5,0.09217585911097802
1049,recommended_experiences,summer_tour:_banff_and_its_wildlife,74.55,0.09217176949674773
1040,recommended_experiences,viator_exclusive:_2-day_victoria_and_butchart_gardens_tour_with_overnight_at_the_fairmont_empress,631.54,0.0916467597731402
130,cultural_&_theme_tours,fly_and_dine_to_bowen_island_from_vancouver,275.0,0.09163550234042027
688,walking_&_biking_tours,quebec_city_shore_excursion:_private_walking_tour,19.58,0.09118520503162213
487,tours_&_sightseeing,victoria_in_one_day_sightseeing_tour,240.45,0.09072365029010403
765,family_friendly,half-day_trip_to_montmorency_falls_and_ste-anne-de-beaupré_from_quebec,57.5,0.09061303282132653
917,private_&_custom_tours,private_tour:_fraser_valley_wine_tour_in_vancouver,291.11,0.09043095703938524
739,water_sports,squamish_cheakamus_white-water_rafting_from_whistler,120.74,0.09038592730850543
985,recommended_experiences,vancouver_lookout_admission,18.38,0.09030712527946576
453,tours_&_sightseeing,stanley_park_horse-drawn_tours,42.0,0.090250838115866
1052,recommended_experiences,ottawa_city_tour_by_land_and_water,36.45,0.09023887709360105
812,family_friendly,vancouver_full-day_sightseeing_and_photography_tour,249.0,0.09004820432690684
458,tours_&_sightseeing,exclusive_private_tour_to_niagara_falls_from_toronto,650.0,0.09002568946146693
876,luxury_&_special_occasions,whistler_sightseeing_tours_-_discover_all_of_whistler_this_winter!,83.99,0.09000317459602701
241,"food,_wine_&_nightlife",the_pork_and_bacon_walking_food_tour_of_toronto's_hogtown_history,98.0,0.08976001844671068
12,"air,_helicopter_&_balloon_tours",niagara_falls_helicopter_tour,145.0,0.08962284047260953
806,family_friendly,toronto_harbour_sightseeing_cruise,29.32,0.08935024349826974
780,family_friendly,whistler_sightseeing_tours_-_discover_all_of_whistler_this_winter!,83.99,0.08934461478190976
1021,recommended_experiences,zipline_adventure_in_whistler,103.95,0.0884742085532285
451,tours_&_sightseeing,"whistler_sightseeing_tour_from_vancouver,_includes_cypress_and_shannon_falls",144.95,0.0882920448225941
254,"food,_wine_&_nightlife",pub_crawl_montreal,29.0,0.0882751586735142
26,"air,_helicopter_&_balloon_tours",vancouver_to_victoria_seaplane_flight,218.0,0.08824138637535432
79,"cruises,_sailing_&_water_tours",all-inclusive_niagara_falls_coach_tour,219.0,0.08772917318659644
36,"cruises,_sailing_&_water_tours",niagara_falls_canadian_side_tour_and_maid_of_the_mist_boat_ride,149.89,0.08761611514158472
311,outdoor_activities,discover_grizzly_bears_from_banff,231.0,0.08753940189400676
129,cultural_&_theme_tours,5-hour_eagle_viewing_river_float_trip_from_whistler_with_lunch,125.99,0.0872338461469185
446,tours_&_sightseeing,"sea_to_sky_highway_day_trip_from_vancouver:_shannon_falls,_britannia_mine_and_gondola_ride",130.0,0.08699744005979947
495,tours_&_sightseeing,pedicab_tour_from_victoria_cruise_ship_terminal,90.0,0.0869411528961997
84,"cruises,_sailing_&_water_tours",90-minute_1000_islands_sightseeing_cruise,27.5,0.08682857856900018
1159,recommended_experiences,3-day_tenquille_lake_expedition,-1.0,0.08671600424180063
433,tours_&_sightseeing,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,157.07,0.08647630007868946
387,outdoor_activities,half-day_ice_fishing,208.95,0.08638204106683313
29,"air,_helicopter_&_balloon_tours",ultimate_thousand_islands_helicopter_tour,522.0,0.08638204106683313
799,family_friendly,independent_bike_tour_of_vancouver,35.7,0.0863445089620422
92,cultural_&_theme_tours,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,169.0,0.08629046449011708
966,recommended_experiences,arctic_day:_evening_aurora_viewing,135.45,0.08626570693300252
720,water_sports,river_of_golden_dreams_canoe_tour_in_whistler,114.45,0.08618690490396284
1034,recommended_experiences,1_hour_banff_horseback_riding_adventures,67.2,0.08615152754215345
652,walking_&_biking_tours,quebec_lower_town_historical_bike_tour,57.0,0.0860743305767633
236,"food,_wine_&_nightlife",victoria_craft_brewery_tour_and_tastings,79.0,0.08570283529700486
774,family_friendly,montreal_tower_observatory_admission_plus_optional_ticket_to_botanical_garden,23.75,0.08564654813340507
350,outdoor_activities,4-day_erling_strom_trail_backcountry_lodge_trip_by_horseback,-1.0,0.08555648867164546
