,att_cat,att_name,att_price,score
1169,luxury_&_special_occasions,niagara_on_the_lake_wine_tour_with_cheese_pairing,83.62,0.2525324568725546
646,tours_&_sightseeing,full-day_niagara_winery_tour_from_toronto,99.0,0.25102793622752073
1044,family_friendly,niagara_on_the_lake_wine_tour_with_cheese_pairing,83.62,0.25022613673651245
1073,family_friendly,4-day_yukon_aurora_viewing_tour,702.45,0.24966980063616187
1472,recommended_experiences,beyond_the_bagel:_montreal_jewish_food_walking_tour,85.0,0.24788140931747984
1101,family_friendly,full-day_mont-tremblant_rouge_river_rafting_tour_with_lunch,98.29,0.23840033839473992
843,walking_&_biking_tours,victoria_guided_food_and_history_tour,63.0,0.2275064140314461
591,tours_&_sightseeing,guided_tour_of_the_fairmont_le_château_frontenac_in_quebec_city,26.25,0.22427982259158116
261,"food,_wine_&_nightlife",small-group_quebec_city_food_tour,53.0,0.22238185889378664
201,day_trips_&_excursions,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,157.07,0.2154717523591214
1168,luxury_&_special_occasions,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,169.0,0.21062397568429292
265,"food,_wine_&_nightlife",niagara-on-the-lake_wine_tour_and_tastings_with_transport,40.0,0.2050993712589575
441,outdoor_activities,3_hour_banff_horseback_riding_adventures,170.1,0.20073747936546318
377,"food,_wine_&_nightlife",full-day_niagara_ice_wine_festival_tour_with_lunch_and_winery_visits,395.0,0.2002376227769518
1172,luxury_&_special_occasions,niagara_falls_helicopter_tour,145.0,0.1920619742469706
5,featured_tours_and_tickets,niagara_falls_in_one_day:_deluxe_sightseeing_tour_of_american_and_canadian_sides,204.42,0.1913204509545344
455,outdoor_activities,vancouver_biking_and_hiking_tour_including_lunch,135.5,0.19038924519292075
58,"cruises,_sailing_&_water_tours",quebec_city_historic_discoverers_cruise,44.83,0.1903180800967986
457,outdoor_activities,summer_tour:_banff_and_its_wildlife,74.55,0.18776345664842248
1460,recommended_experiences,45-minute_beacon_hill_park_carriage_tour,165.0,0.18515293078459058
809,transfers_&_ground_transport,vancouver_aquabus_ferry_ticket,16.0,0.1834733980679153
1005,water_sports,english_bay_jet_ski_tour_from_vancouver,155.68,0.18294465628673975
632,tours_&_sightseeing,niagara-on-the-lake_cycle_and_wine-tasting_tour_with_optional_two_course_lunch,77.98,0.18244256724642943
419,outdoor_activities,"jasper_national_park_tour:_maligne_valley,_medicine_lake_and_spirit_island",72.45,0.17957521830523485
1578,recommended_experiences,full-day_niagara_ice_wine_festival_tour_with_lunch_and_winery_visits,395.0,0.17784385322128152
841,walking_&_biking_tours,quebec_city_walking_tour,30.99,0.17721184156097014
1036,family_friendly,quebec_city_walking_tour,30.99,0.17720765001881697
872,walking_&_biking_tours,talking_trees_-_indigenous_walking_tour,40.0,0.17709469099513866
49,"cruises,_sailing_&_water_tours","jasper_national_park_tour:_maligne_valley,_medicine_lake_and_spirit_island",72.45,0.17614641532997374
579,tours_&_sightseeing,"best_of_niagara_falls_tour_from_niagara_falls,_ontario",158.0,0.17450720342640225
1097,family_friendly,interactive_pirate_cruise_from_granville_island,34.5,0.17197446408035474
730,tours_&_sightseeing,full-day_mont-tremblant_rouge_river_rafting_tour_with_lunch,98.29,0.17184107888205324
1289,recommended_experiences,quebec_city_walking_tour,30.99,0.16929295536136388
1323,recommended_experiences,guided_tour_of_the_fairmont_le_château_frontenac_in_quebec_city,26.25,0.16868326821904214
192,day_trips_&_excursions,luxury_niagara_falls_day_trip_from_toronto_with_cruise_and_lunch,169.0,0.16632496384825265
199,day_trips_&_excursions,niagara_on_the_lake_wine_tour_with_cheese_pairing,83.62,0.1655262017066307
908,walking_&_biking_tours,electric_bike_tour_of_quebec_city,85.0,0.1631190567577087
1575,recommended_experiences,half-day_canadian_side_sightseeing_tour_of_niagara_falls_with_cruise_&_lunch,199.0,0.16142175554712332
196,day_trips_&_excursions,half-day_trip_to_montmorency_falls_and_ste-anne-de-beaupré_from_quebec,57.5,0.16002572902216983
1319,recommended_experiences,vancouver_highlights_bike_tour,94.45,0.15944823778334338
193,day_trips_&_excursions,vancouver_to_victoria_and_butchart_gardens_tour_by_bus,210.0,0.15938331444021017
85,"cruises,_sailing_&_water_tours",victoria_whale_watching_tour_on_a_covered_vessel,122.0,0.15749839615803002
679,tours_&_sightseeing,ottawa_spring_tulip_festival_bike_tour,68.0,0.15067974421338773
326,"food,_wine_&_nightlife",tour_and_taste_okanagan's_wine_country,135.45,0.14723903482853212
1325,recommended_experiences,whale-watching_cruise_with_expert_naturalists,94.5,0.1470511292087457
1314,recommended_experiences,niagara_falls_platinum_tour_from_toronto_with_cruise_and_lunch,149.0,0.1458037201892662
1124,shore_excursions,skagway_shore_excursion:_full-day_tour_of_the_yukon,157.45,0.14546450900979882
665,tours_&_sightseeing,laurentian_mountains_day_trip_from_montreal,100.0,0.14526714204667387
1301,recommended_experiences,quebec_city_sightseeing_tour,42.0,0.14259726637583275
124,cultural_&_theme_tours,half-day_trip_to_montmorency_falls_and_ste-anne-de-beaupré_from_quebec,57.5,0.14130923280831087
628,tours_&_sightseeing,victoria_city_sightseeing_tour_with_craigdarroch_castle,47.25,0.13825709153045085
144,cultural_&_theme_tours,6-hour_niagara_falls_canadian_side_evening_illuminations_tour,149.89,0.1379235601943359
334,"food,_wine_&_nightlife",beyond_the_bagel:_montreal_jewish_food_walking_tour,85.0,0.1378046175923665
663,tours_&_sightseeing,peggy's_cove_and_halifax_tour_with_lobster_roll_lunch,140.0,0.13551340826952143
594,tours_&_sightseeing,northern_lights_tour_from_yellowknife,100.0,0.13527415625835876
581,tours_&_sightseeing,butchart_gardens_tour_from_victoria,73.5,0.13359861765612654
580,tours_&_sightseeing,half-day_trip_to_montmorency_falls_and_ste-anne-de-beaupré_from_quebec,57.5,0.13295763062837848
1547,recommended_experiences,call_of_the_wild_atv_tour,156.45,0.1327883591470773
1305,recommended_experiences,whistler_small-group_day_trip_from_vancouver,145.0,0.13240957130510575
1331,recommended_experiences,evening_wildlife_safari,58.8,0.13136971955594243
710,tours_&_sightseeing,toronto_small-group_city_tour,168.37,0.13094134698523877
242,day_trips_&_excursions,4_hour_montreal_architecture_&_city_bike_tour_with_wine_or_beer,86.23,0.12976520936910996
122,cultural_&_theme_tours,quebec_city_walking_tour,30.99,0.12878078924624747
1095,family_friendly,ottawa_river_historic_sightseeing_cruise,28.0,0.12741044351035555
1356,recommended_experiences,5.5-hour_jasper_wildlife_and_waterfalls_tour_with_maligne_lake_cruise_from_jasper,144.59,0.12738944023934895
129,cultural_&_theme_tours,niagara_on_the_lake_wine_tour_with_cheese_pairing,83.62,0.12539116807807027
1150,multi-day_&_extended_tours,4-day_yukon_aurora_viewing_tour,702.45,0.1251251873923077
1311,recommended_experiences,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,169.0,0.12408512302868734
640,tours_&_sightseeing,rockies_classic_4-day_summer_tour,687.0,0.12329720422437469
1545,recommended_experiences,english_bay_jet_ski_tour_from_vancouver,155.68,0.12295630731599787
337,"food,_wine_&_nightlife",calgary_food_walking_tour_-_calgary_farmers_market,69.29,0.12239705536023644
1429,recommended_experiences,top_of_gowlland_tod_hike_in_victoria,86.0,0.12180820443470504
351,"food,_wine_&_nightlife",little_italy_walking_food_tour_in_vancouver,73.0,0.12136623213212401
1395,recommended_experiences,stanley_park_horse-drawn_tours,42.0,0.11988592675507281
424,outdoor_activities,niagara_falls_helicopter_tour,145.0,0.11918095036912785
135,cultural_&_theme_tours,quebec_city_historic_discoverers_cruise,44.83,0.11888968374972396
538,outdoor_activities,whistler_blackcomb_salmon_bake_dinner_and_atv_tour,183.75,0.11887981236421832
342,"food,_wine_&_nightlife",pub_crawl_montreal,29.0,0.11804846705705435
282,"food,_wine_&_nightlife",fine_dining_dinner_tour_in_whistler,131.24,0.11685193363979621
307,"food,_wine_&_nightlife",full-day_niagara_winery_tour_from_toronto,99.0,0.11592922486309086
963,water_sports,three_sisters_sea_kayaking_day_tour,136.85,0.11481592241239215
318,"food,_wine_&_nightlife",victoria_craft_brewery_tour_and_tastings,79.0,0.11463941444617796
917,walking_&_biking_tours,ebike_tour,79.0,0.11245093587295268
13,"air,_helicopter_&_balloon_tours",niagara_falls_helicopter_tour,145.0,0.11092564735148965
287,"food,_wine_&_nightlife",niagara-on-the-lake_wine_tour_with_lunch,114.99,0.11025821260395996
1455,recommended_experiences,60-minute_deluxe_horse-drawn_carriage_tour,215.0,0.10980139525625314
601,tours_&_sightseeing,niagara_falls_helicopter_tour,145.0,0.10797534080518043
292,"food,_wine_&_nightlife",kelowna_or_west_kelowna_afternoon_sightseeing_wine_tour,98.95,0.10789788080245508
573,tours_&_sightseeing,quebec_city_walking_tour,30.99,0.10634088994677203
641,tours_&_sightseeing,4-day_yukon_aurora_viewing_tour,702.45,0.10500189724992069
1303,recommended_experiences,victoria_guided_food_and_history_tour,63.0,0.10380118747725632
1315,recommended_experiences,niagara-on-the-lake_wine_tour_and_tastings_with_transport,40.0,0.10291444091728534
414,outdoor_activities,northern_lights_tour_from_yellowknife,100.0,0.1013389829773333
1104,family_friendly,boldt_castle_and_thousand_islands_helicopter_tour,172.84,0.09929903838247392
717,tours_&_sightseeing,electric_bike_tour_of_quebec_city,85.0,0.09833708705169694
900,walking_&_biking_tours,downtown_toronto_bike_tour,84.75,0.09704573517997048
701,tours_&_sightseeing,small-group_capilano_suspension_bridge_and_vancouver_city_tour,200.0,0.09682195087055778
596,tours_&_sightseeing,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,157.07,0.09615969480373182
408,outdoor_activities,whistler_small-group_day_trip_from_vancouver,145.0,0.09589436714808736
1170,luxury_&_special_occasions,northern_lights_tour_from_yellowknife,100.0,0.09528597087925482
274,"food,_wine_&_nightlife",vancouver_brewery_tour,83.99,0.09465627519785051
127,cultural_&_theme_tours,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,169.0,0.0937079691591917
31,"air,_helicopter_&_balloon_tours",vancouver_to_victoria_seaplane_flight,218.0,0.09354375486461877
80,"cruises,_sailing_&_water_tours",lady_muskoka_boat_cruise,42.94,0.09235996312803638
375,"food,_wine_&_nightlife",all_star_wineries_of_kelowna_tour,166.95,0.08809993633958674
1509,recommended_experiences,mountain_explorer_atv_tour,103.95,0.08628640336135923
575,tours_&_sightseeing,niagara_falls_canadian_side_tour_and_maid_of_the_mist_boat_ride,149.89,0.08508347632364284
1369,recommended_experiences,niagara_falls_open-top_jet-boat_ride,79.04,0.08359368682313276
583,tours_&_sightseeing,toronto_city_hop-on_hop-off_tour,43.0,0.0818873646848699
597,tours_&_sightseeing,evening_wildlife_safari,58.8,0.0817358465107319
126,cultural_&_theme_tours,victoria_guided_food_and_history_tour,63.0,0.08145349451177694
1072,family_friendly,rockies_classic_4-day_summer_tour,687.0,0.07948233069377142
394,sightseeing_tickets_&_passes,butchart_gardens_tour_from_victoria,73.5,0.0776871584925844
262,"food,_wine_&_nightlife",victoria_guided_food_and_history_tour,63.0,0.07681462672774153
1288,recommended_experiences,vancouver_city_sightseeing_tour,80.0,0.07492909338231063
1528,recommended_experiences,ile_d'orleans_food_tour,51.75,0.07463553356412005
277,"food,_wine_&_nightlife",montreal_craft_brewery_and_beer_tasting_small-group_tour,74.73,0.07360707946852897
225,day_trips_&_excursions,full-day_niagara_winery_tour_from_toronto,99.0,0.0729767307570066
848,walking_&_biking_tours,gastronomic_gastown_walking_tour,146.35,0.07227318192527324
870,walking_&_biking_tours,niagara-on-the-lake_cycle_and_wine-tasting_tour_with_optional_two_course_lunch,77.98,0.07061146326274889
128,cultural_&_theme_tours,small_group_excursion_of_quebec_city_montmorency_falls,35.0,0.07029674071270893
957,water_sports,victoria_whale_watch_tour,114.45,0.07002103291553662
673,tours_&_sightseeing,pedicab_tour_from_victoria_cruise_ship_terminal,90.0,0.06972270445880946
509,outdoor_activities,mountain_explorer_atv_tour,103.95,0.06876098852260994
1394,recommended_experiences,whistler_wilderness_snowmobile_run,208.96,0.06833503823804188
444,outdoor_activities,columbia_icefield_tour_including_the_glacier_skywalk_from_jasper,232.05,0.06802280631449872
477,outdoor_activities,whistler_sasquatch_zipline,135.45,0.06715454961891713
413,outdoor_activities,whale-watching_cruise_with_expert_naturalists,94.5,0.06713984125451375
951,water_sports,niagara_falls_open-top_jet-boat_ride,79.04,0.06599902801174817
616,tours_&_sightseeing,full-day_niagara_falls_tour_from_toronto,113.0,0.06407905871764956
447,outdoor_activities,whistler_wilderness_snowmobile_run,208.96,0.0638612276130341
909,walking_&_biking_tours,old_montreal_ghost_walking_tour,25.0,0.06380928134515408
1,featured_tours_and_tickets,vancouver_to_victoria_and_butchart_gardens_tour_by_bus,210.0,0.06256835706661447
416,outdoor_activities,callaghan_valley_winter_snowmobile_tour,208.95,0.06143357296238079
417,outdoor_activities,evening_wildlife_safari,58.8,0.061295874727950686
280,"food,_wine_&_nightlife",small-group_gourmet_food_tour_in_vancouver,131.87,0.061199704653005435
340,"food,_wine_&_nightlife",4_hour_montreal_architecture_&_city_bike_tour_with_wine_or_beer,86.23,0.059429886725820946
950,water_sports,victoria_whale_and_wildlife_cruise,151.2,0.058314887156152614
1440,recommended_experiences,niagara_falls_small-group_tour_from_toronto,254.25,0.058286005760175175
50,"cruises,_sailing_&_water_tours",victoria_whale_and_wildlife_cruise,151.2,0.05776837308438019
1373,recommended_experiences,niagara-on-the-lake_wine_tour_with_lunch,114.99,0.05637838708801879
1346,recommended_experiences,glacier_skywalk_admission,36.75,0.05578225791402037
1171,luxury_&_special_occasions,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,157.07,0.055673399312013636
631,tours_&_sightseeing,summer_tour:_banff_and_its_wildlife,74.55,0.05531468455279914
1285,recommended_experiences,walking_tour_of_old_montreal,29.5,0.055114576381853034
1129,shore_excursions,4-day_yukon_aurora_viewing_tour,702.45,0.054636649455911096
703,tours_&_sightseeing,4_hour_montreal_architecture_&_city_bike_tour_with_wine_or_beer,86.23,0.05457214374831852
1118,family_friendly,lift_your_spirits!_distillery_and_cocktail_experience,105.0,0.054024969053054574
1406,recommended_experiences,a_wok_around_chinatown:_culinary_and_cultural_walking_tour,108.0,0.05400130430464818
582,tours_&_sightseeing,quebec_city_sightseeing_tour,42.0,0.053751482317621016
1330,recommended_experiences,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,157.07,0.053623670655443476
1513,recommended_experiences,interactive_pirate_cruise_from_granville_island,34.5,0.05339334845147667
131,cultural_&_theme_tours,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,157.07,0.0531480331316015
1112,family_friendly,quebec_city_shore_excursion:_grand_walking_tour_of_quebec_city,30.99,0.052585960237597505
1364,recommended_experiences,fine_dining_dinner_tour_in_whistler,131.24,0.05241075073824599
35,"air,_helicopter_&_balloon_tours",boldt_castle_and_thousand_islands_helicopter_tour,172.84,0.052363208626976174
676,tours_&_sightseeing,45-minute_beacon_hill_park_carriage_tour,165.0,0.05194110438606859
46,"cruises,_sailing_&_water_tours",niagara_falls_canadian_side_tour_and_maid_of_the_mist_boat_ride,149.89,0.05187072520410016
1551,recommended_experiences,quebec_city_shore_excursion:_grand_walking_tour_of_quebec_city,30.99,0.05161141909361412
308,"food,_wine_&_nightlife",flavors_of_old_montreal_walking_tour,68.0,0.05159483136927792
1300,recommended_experiences,butchart_gardens_tour_from_victoria,73.5,0.05046573090508346
229,day_trips_&_excursions,niagara_falls_small-group_tour_from_toronto,254.25,0.049645012524084965
272,"food,_wine_&_nightlife",niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,157.07,0.049268567237827667
1197,luxury_&_special_occasions,boldt_castle_and_thousand_islands_helicopter_tour,172.84,0.04910633861041606
955,water_sports,wild_current_canoe_adventure_at_pyramid_lake,120.0,0.049054278441934045
882,walking_&_biking_tours,ottawa_spring_tulip_festival_bike_tour,68.0,0.048461516929067736
1515,recommended_experiences,old_montreal_ghost_walking_tour,25.0,0.04747271922640218
1413,recommended_experiences,niagara-on-the-lake_cycle_and_wine-tasting_tour_with_optional_two_course_lunch,77.98,0.04728017785211481
1076,family_friendly,6-hour_niagara_falls_canadian_side_evening_illuminations_tour,149.89,0.04615944148879301
1420,recommended_experiences,full-day_niagara_winery_tour_from_toronto,99.0,0.0461353135446052
621,tours_&_sightseeing,stanley_park_horse-drawn_tours,42.0,0.04499483441027213
934,walking_&_biking_tours,beyond_the_bike_lanes_bike_tour,85.0,0.04384011010731709
358,"food,_wine_&_nightlife",ile_d'orleans_food_tour,51.75,0.043149477603849164
1310,recommended_experiences,st._lawrence_market_and_old_toronto_food_tour,89.0,0.04286756222386849
578,tours_&_sightseeing,vancouver_city_hop-on_hop-off_tour,31.2,0.04283546123754152
865,walking_&_biking_tours,montmorency_falls_bike_tour_in_quebec,77.0,0.0427395607273543
1294,recommended_experiences,vancouver_city_hop-on_hop-off_tour,31.2,0.04267576120349405
1304,recommended_experiences,niagara_falls_in_one_day:_deluxe_sightseeing_tour_of_american_and_canadian_sides,204.41,0.042528244737172566
1495,recommended_experiences,4_hour_montreal_architecture_&_city_bike_tour_with_wine_or_beer,86.23,0.04236385199832319
1321,recommended_experiences,gastronomic_gastown_walking_tour,146.35,0.042159092886129235
266,"food,_wine_&_nightlife",gastronomic_gastown_walking_tour,146.35,0.041840869790921505
221,day_trips_&_excursions,niagara-on-the-lake_cycle_and_wine-tasting_tour_with_optional_two_course_lunch,77.98,0.0417661585893908
1183,luxury_&_special_occasions,full-day_niagara_winery_tour_from_toronto,99.0,0.04134553505630906
257,day_trips_&_excursions,half-day_canadian_side_sightseeing_tour_of_niagara_falls_with_cruise_&_lunch,199.0,0.04074421960823344
264,"food,_wine_&_nightlife",niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,169.0,0.04026461834344228
849,walking_&_biking_tours,private_tour:_quebec_city_walking_tour,25.72,0.040196710804536996
1438,recommended_experiences,banff_day_trip_from_calgary,238.35,0.040022644107892094
162,cultural_&_theme_tours,ottawa_river_historic_sightseeing_cruise,28.0,0.03996327152076245
197,day_trips_&_excursions,whistler_small-group_day_trip_from_vancouver,145.0,0.03992366448476446
1350,recommended_experiences,montreal_craft_brewery_and_beer_tasting_small-group_tour,74.73,0.03973028024602238
420,outdoor_activities,jasper_evening_wildlife_tour,73.9,0.03950012129958509
463,outdoor_activities,rockies_classic_4-day_summer_tour,687.0,0.03943508785253664
92,"cruises,_sailing_&_water_tours",ottawa_river_historic_sightseeing_cruise,28.0,0.039427752653768605
1053,family_friendly,toronto's_original_brunch_food_tour,99.0,0.0383939566199443
571,tours_&_sightseeing,montreal_city_guided_sightseeing_tour,55.0,0.037703468390572224
1516,recommended_experiences,nordic_backcountry_skiing_tour_in_jacques-cartier_national_park,89.9,0.037675445045796424
1061,family_friendly,montmorency_falls_bike_tour_in_quebec,77.0,0.03758899448888748
66,"cruises,_sailing_&_water_tours",granite_falls_zodiac_tour,103.95,0.037260216604562184
423,outdoor_activities,bird_kingdom_all_day_admission_ticket,20.28,0.03708572847568993
478,outdoor_activities,banff_national_park_guided_hike_with_lunch,109.2,0.036967214899321345
1041,family_friendly,victoria_guided_food_and_history_tour,63.0,0.03653886131205135
1565,recommended_experiences,athabasca_river_mile_5_morning_rafting_trip,72.45,0.03639552879450956
933,walking_&_biking_tours,vancouver_secrets_of_stanley_park_walking_tour,38.85,0.03622514868068234
840,walking_&_biking_tours,walking_tour_of_old_montreal,29.5,0.035055017422965046
584,tours_&_sightseeing,niagara_falls_in_one_day:_deluxe_sightseeing_tour_of_american_and_canadian_sides,204.42,0.03497916341872772
1411,recommended_experiences,summer_tour:_banff_and_its_wildlife,74.55,0.03474974102951662
1299,recommended_experiences,johnston_canyon_icewalk,79.8,0.03456865425910252
464,outdoor_activities,4-day_yukon_aurora_viewing_tour,702.45,0.03438894948265921
52,"cruises,_sailing_&_water_tours",vancouver_harbor_and_indian_arm_lunch_cruise,85.33,0.03408440584975025
1443,recommended_experiences,laurentian_mountains_day_trip_from_montreal,100.0,0.033942113624373285
997,water_sports,overnight_camping_and_river-rafting_trip_in_squamish,425.24,0.033559551875789226
1312,recommended_experiences,ice_explorer_glacier_tour_and_glacier_skywalk,114.45,0.03300711117602669
587,tours_&_sightseeing,ultimate_toronto_tour,175.0,0.03250477155439198
177,cultural_&_theme_tours,quebec_city_shore_excursion:_grand_walking_tour_of_quebec_city,30.99,0.03209359038121505
739,tours_&_sightseeing,boldt_castle_and_thousand_islands_helicopter_tour,172.84,0.032046640553075566
1140,shore_excursions,quebec_city_shore_excursion:_grand_walking_tour_of_quebec_city,30.99,0.03138237983565461
